hex_id,cow_density_km2,sheep_density_km2,goat_density_km2,pig_density_km2
784,2.503535796705187,0.9852385090560982,0.11009006133754516,0.9908105520379064
785,14.88344654098405,3.3909453519023485,0.09453904552038,3.200132424093044
805,8.00872336701272,2.2844345119940863,0.4321986541503879,4.562221927795801
806,2.503535796705187,0.9852385090560982,0.11009006133754516,0.9908105520379064
807,13.885690818700652,2.7953871329717974,0.07995073411876343,3.780265622936665
827,13.513910937320254,3.583630514932074,0.7543072469632306,8.133633303553696
828,7.990317206529534,2.485321630867288,0.3025250144885159,5.342633145196648
829,11.767400304977462,2.348153613965964,0.06477760499622337,5.723472600565616
830,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
849,7.990317206529534,2.485321630867288,0.3025250144885159,5.342633145196648
850,5.995953319933143,1.7753403178746954,0.06256638108448678,5.834717562619922
851,16.3993325591136,3.0296111664208967,0.04212137682556247,8.089803624829472
869,10.733707911441709,3.235363191772883,0.3987424910640013,7.518544441776019
870,7.7421620815471215,2.1703912222839943,0.03880454095795759,8.25667106791093
871,16.3993325591136,3.0296111664208967,0.04212137682556247,8.089803624829472
872,16.3993325591136,3.0296111664208967,0.04212137682556247,8.089803624829472
516,42.9601322050559,4.989663035892152,0.2176033356082351,13.936767846778023
517,61.52483480355786,5.612905056742268,0.3233109162751881,18.314157020305707
518,46.249355120338336,5.538801759630262,0.20362962736908471,14.805464315949036
539,42.9601322050559,4.989663035892152,0.2176033356082351,13.936767846778023
540,46.249355120338336,5.538801759630262,0.20362962736908471,14.805464315949036
541,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
542,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
562,34.26640746522088,4.853795953849251,0.18630744651336115,9.97113390665395
563,36.45922274207584,5.219888436341325,0.1769916410205942,10.55026488610129
564,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
565,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
566,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
587,39.20189639455435,5.097483423252859,0.22351329229940065,10.177011523355755
588,46.249355120338336,5.538801759630262,0.20362962736908471,14.805464315949036
589,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
590,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
591,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
612,16.878957985550844,4.582061789763451,0.12371566832361316,2.039866026405803
613,23.926416711334827,5.023380126140854,0.10383200339329723,6.668318818999083
614,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
615,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
616,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
637,16.878957985550844,4.582061789763451,0.12371566832361316,2.039866026405803
638,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
639,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
640,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
641,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
661,16.878957985550844,4.582061789763451,0.12371566832361316,2.039866026405803
662,23.926416711334827,5.023380126140854,0.10383200339329723,6.668318818999083
663,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
664,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
665,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
686,23.926416711334827,5.023380126140854,0.10383200339329723,6.668318818999083
687,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
688,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
689,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
690,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
711,16.878957985550844,4.582061789763451,0.12371566832361316,2.039866026405803
712,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
713,41.8866702205603,4.559475972494601,0.11755835745915635,19.255252431927964
714,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
715,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
716,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
737,23.926416711334827,5.023380126140854,0.10383200339329723,6.668318818999083
738,30.97387543711881,5.464698462518256,0.08394833846298132,11.296771611592362
739,52.79946500400178,3.654253482470947,0.1511683764553314,27.21373325226357
740,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
741,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
761,21.073401913123483,4.5937987733254735,0.08676353761179742,4.3047933601206125
762,24.373559754455258,4.884098669723068,0.08582513789552539,6.635452777277862
763,46.272084082591384,4.305048788410621,0.16321760551350087,30.612748536571576
764,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
765,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
786,21.073401913123483,4.5937987733254735,0.08676353761179742,4.3047933601206125
787,28.120860638907462,5.035117109702876,0.0668798726814815,8.933246152713892
788,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
789,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
808,21.073401913123483,4.5937987733254735,0.08676353761179742,4.3047933601206125
809,24.373559754455258,4.884098669723068,0.08582513789552539,6.635452777277862
810,41.02102452211757,4.38017053052984,0.13486605586012107,24.60199157588754
811,53.92118840532767,3.725223951356804,0.20285223903876065,40.270736999061185
812,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
831,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
832,40.15537882367484,4.200865088565078,0.1521737542610858,29.94873071984711
833,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
834,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
852,16.3993325591136,3.0296111664208967,0.04212137682556247,8.089803624829472
853,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
854,40.15537882367484,4.200865088565078,0.1521737542610858,29.94873071984711
855,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
873,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
874,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
875,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
892,7.530819277531082,1.4536865759542963,0.03443134675114326,9.609886555823518
893,16.3993325591136,3.0296111664208967,0.04212137682556247,8.089803624829472
894,25.26784584069612,4.605535756887496,0.04981140689998169,6.569720693835423
895,40.15537882367484,4.200865088565078,0.1521737542610858,29.94873071984711
896,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
912,7.530819277531082,1.4536865759542963,0.03443134675114326,9.609886555823518
913,7.530819277531082,1.4536865759542963,0.03443134675114326,9.609886555823518
914,35.72592439018778,5.69439845164561,0.05404784130413876,5.782417749613885
915,40.15537882367484,4.200865088565078,0.1521737542610858,29.94873071984711
916,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
932,7.530819277531082,1.4536865759542963,0.03443134675114326,9.609886555823518
933,26.327556019302214,4.280827826415172,0.04750900978647359,7.058240685017096
934,35.72592439018778,5.69439845164561,0.05404784130413876,5.782417749613885
935,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
951,7.530819277531082,1.4536865759542963,0.03443134675114326,9.609886555823518
952,26.85741110860526,4.118473861179011,0.04635781122971955,7.302500680607933
953,46.18400293967944,6.783261146403724,0.05828427570829583,4.9951148053923475
954,35.72592439018778,5.69439845164561,0.05404784130413876,5.782417749613885
955,55.04291180665356,3.79619442024266,0.25453610162218987,53.3277407458588
68,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
69,65.52819709061906,4.2782148329685095,1.407576779411286,35.891118199212066
74,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
75,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
76,71.38040372627403,4.5347066534823455,8.707464358355308,36.359902038068896
82,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
83,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
84,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
85,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
86,65.52819709061906,4.2782148329685095,1.407576779411286,35.891118199212066
91,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
92,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
93,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
94,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
95,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
96,71.38040372627403,4.5347066534823455,8.707464358355308,36.359902038068896
104,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
105,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
106,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
107,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
109,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
110,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
111,71.38040372627403,4.5347066534823455,8.707464358355308,36.359902038068896
112,65.52819709061906,4.2782148329685095,1.407576779411286,35.891118199212066
119,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
120,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
121,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
122,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
123,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
124,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
125,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
126,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
127,45.27824943670312,3.1341643456960897,9.413400341974109,18.914450813832456
128,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
129,71.38040372627403,4.5347066534823455,8.707464358355308,36.359902038068896
137,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
138,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
139,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
140,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
141,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
142,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
143,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
144,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
145,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
146,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
147,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
148,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
149,68.35780352845418,4.829512920976567,8.206875407957233,37.17228273087851
157,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
158,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
159,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
160,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
161,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
162,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
163,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
164,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
165,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
166,45.27824943670312,3.1341643456960897,9.413400341974109,18.914450813832456
167,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
168,68.35780352845418,4.829512920976567,8.206875407957233,37.17228273087851
176,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
177,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
178,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
179,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
180,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
181,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
182,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
183,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
184,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
185,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
186,45.27824943670312,3.1341643456960897,9.413400341974109,18.914450813832456
187,77.23261036192899,4.791198473996181,16.00735193729933,36.82868587692572
188,62.31260313281449,5.419125455965012,7.205697507161082,38.797044116497744
196,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
197,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
198,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
199,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
200,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
201,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
202,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
203,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
204,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
205,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
206,48.45568025598756,13.930315508904195,18.56481065609443,22.02693930291856
207,66.02157612824271,20.156908154658296,26.437491610817197,32.540301079008245
208,64.7852517964333,15.244313921760536,20.02689357626516,34.62588209150474
216,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
217,31.53377528793153,82.29862466072389,1.710982014872977,26.057073859003268
218,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
219,4.524798091999646,0.7793266099011817,0.09300605632565544,7.5586128879373184
220,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
221,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
222,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
223,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
224,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
225,34.06721520301684,18.499874026358206,19.84354001549198,14.626066015914985
226,66.02157612824271,20.156908154658296,26.437491610817197,32.540301079008245
227,66.02157612824271,20.156908154658296,26.437491610817197,32.540301079008245
228,62.31260313281449,5.419125455965012,7.205697507161082,38.797044116497744
235,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
236,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
237,18.029286689965588,41.53897563531253,0.9019940355993162,16.80784337347029
238,8.951150048300757,2.3746736083313307,0.4042411487721038,6.3867493487731215
239,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
240,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
241,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
242,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
243,17.88430057699362,6.385376451518499,4.541252267227127,9.117888185270193
244,13.323888511477255,1.4771302173959988,2.819448746648889,1.0002157507391944
245,66.02157612824271,20.156908154658296,26.437491610817197,32.540301079008245
246,66.02157612824271,20.156908154658296,26.437491610817197,32.540301079008245
247,58.56157251368546,20.47087164564271,22.036664395748076,33.52448019879426
254,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
255,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
256,17.978184772384072,26.643327657160135,0.8413059316931415,12.0036149592174
257,8.951150048300757,2.3746736083313307,0.4042411487721038,6.3867493487731215
258,4.229127854186414,1.4441303214158174,0.1470223138445596,4.649488103350711
259,3.9334576163731825,2.108934032930453,0.20103857136346376,1.740363318764103
260,8.62867306392522,1.793032125163226,1.5102436590061763,1.3702895347516488
261,17.88430057699362,6.385376451518499,4.541252267227127,9.117888185270193
262,17.88430057699362,6.385376451518499,4.541252267227127,9.117888185270193
263,34.06721520301684,18.499874026358206,19.84354001549198,14.626066015914985
264,54.81054189455644,35.52261783532041,36.86763128433507,28.25191628109077
265,54.81054189455644,35.52261783532041,36.86763128433507,28.25191628109077
266,58.56157251368546,20.47087164564271,22.036664395748076,33.52448019879426
273,22.47666370500325,19.52533875125399,0.845759414355381,9.18388728032009
274,27.00521949646739,50.911981705988936,1.2783707146141792,17.62048056966168
275,22.462646999178883,35.26466133957979,1.0907392234823037,13.48528231631076
276,8.951150048300757,2.3746736083313307,0.4042411487721038,6.3867493487731215
277,6.460919377342857,2.1986298334942003,0.9314264394231266,4.790939334210028
278,7.428980020014462,2.9082814452907098,1.3506366309718625,3.4071025573463833
279,13.460654129780952,4.662812810916656,1.7876720897992024,5.127432378494047
280,19.585483932391988,6.662481497313286,4.152270047563065,8.916759269588125
281,17.88430057699362,6.385376451518499,4.541252267227127,9.117888185270193
282,30.193047682847897,16.097790246119136,15.31671193959644,15.495897550543718
283,54.81054189455644,35.52261783532041,36.86763128433507,28.25191628109077
284,54.81054189455644,35.52261783532041,36.86763128433507,28.25191628109077
285,45.545180210224785,23.945424920742436,19.32085269814958,26.878801554301308
292,22.47666370500325,19.52533875125399,0.845759414355381,9.18388728032009
293,22.462646999178883,35.26466133957979,1.0907392234823037,13.48528231631076
294,17.92708285480256,11.747679679007735,0.7806178277869666,7.199386544964507
295,9.608934173419083,2.8189920247712092,1.1029056627081562,5.949113497824969
296,7.428980020014462,2.9082814452907098,1.3506366309718625,3.4071025573463833
297,12.615270227739217,4.344418159828093,2.025192956726222,5.109568850972253
298,13.415065590346387,3.6009186130764372,2.1315976420824314,3.7516935025757623
299,22.444712642509987,11.293622685641,6.2630557878053645,17.235560619801188
300,17.88430057699362,6.385376451518499,4.541252267227127,9.117888185270193
301,38.62762726853321,23.408120260480704,21.565343536070216,22.74373845044598
302,37.16146874892994,33.20857465313115,25.378430293643827,20.91968027320309
303,37.16146874892994,33.20857465313115,25.378430293643827,20.91968027320309
304,40.91249936805897,18.15682846345345,10.547463405056837,26.192244190906575
311,22.47666370500325,19.52533875125399,0.845759414355381,9.18388728032009
312,22.47666370500325,19.52533875125399,0.845759414355381,9.18388728032009
313,17.92708285480256,11.747679679007735,0.7806178277869666,7.199386544964507
314,13.377502004601867,3.970020606761479,0.7154762412185522,5.214885809608925
315,7.724650257827694,2.243477733776074,1.2966203734529582,6.316227341932992
316,7.428980020014462,2.9082814452907098,1.3506366309718625,3.4071025573463833
317,13.460654129780952,4.662812810916656,1.7876720897992024,5.127432378494047
318,19.585483932391988,6.662481497313286,4.152270047563065,8.916759269588125
319,22.444712642509987,11.293622685641,6.2630557878053645,17.235560619801188
320,38.62762726853321,23.408120260480704,21.565343536070216,22.74373845044598
321,37.16146874892994,33.20857465313115,25.378430293643827,20.91968027320309
322,37.16146874892994,33.20857465313115,25.378430293643827,20.91968027320309
323,37.35576942857872,18.59376965677504,16.30813684519797,23.628203435920597
332,18.620451402796633,14.981837877876783,0.8429121643714739,4.821959543285621
333,17.92708285480256,11.747679679007735,0.7806178277869666,7.199386544964507
334,13.377502004601867,3.970020606761479,0.7154762412185522,5.214885809608925
335,12.151002214128804,3.8388247322062226,1.6078554658994064,5.144363802768794
336,10.924502423655742,3.7076288576509664,2.500234690580261,5.073841795928664
337,12.615270227739217,4.344418159828093,2.025192956726222,5.109568850972253
338,22.98785064318872,7.21669158890286,3.374305608234941,8.514501438223991
339,22.716281642849353,9.25515713727193,4.818680698020152,12.87503102901259
340,22.444712642509987,11.293622685641,6.2630557878053645,17.235560619801188
341,32.25588338012329,25.90359066396777,19.006638791697675,19.691640388735788
342,19.51239560330344,30.89453147094189,13.889229302952588,13.587444265315408
343,16.149966343471966,16.71666766790737,10.579609294647868,13.731926673046935
344,31.537511939919476,12.950820263926584,9.454972032152272,22.08696582086387
352,18.620451402796633,14.981837877876783,0.8429121643714739,4.821959543285621
353,18.620451402796633,14.981837877876783,0.8429121643714739,4.821959543285621
354,13.377502004601867,3.970020606761479,0.7154762412185522,5.214885809608925
355,13.377502004601867,3.970020606761479,0.7154762412185522,5.214885809608925
356,10.924502423655742,3.7076288576509664,2.500234690580261,5.073841795928664
357,16.95617653342223,5.462160223276913,2.937270149407601,6.794171617076328
358,22.98785064318872,7.21669158890286,3.374305608234941,8.514501438223991
359,22.98785064318872,7.21669158890286,3.374305608234941,8.514501438223991
360,22.716281642849353,9.25515713727193,4.818680698020152,12.87503102901259
361,20.978554122906715,21.094077078291445,10.076142545378977,15.411502442558298
362,19.51239560330344,30.89453147094189,13.889229302952588,13.587444265315408
363,19.51239560330344,30.89453147094189,13.889229302952588,13.587444265315408
364,16.149966343471966,16.71666766790737,10.579609294647868,13.731926673046935
373,18.620451402796633,14.981837877876783,0.8429121643714739,4.821959543285621
374,16.87280160339838,11.311232120838348,0.8004335233205,4.952934965393388
375,13.377502004601867,3.970020606761479,0.7154762412185522,5.214885809608925
376,12.990307418518446,5.203532979446194,2.816607308301573,3.806135117384715
377,10.924502423655742,3.7076288576509664,2.500234690580261,5.073841795928664
378,16.95617653342223,5.462160223276913,2.937270149407601,6.794171617076328
379,22.98785064318872,7.21669158890286,3.374305608234941,8.514501438223991
380,22.716281642849353,9.25515713727193,4.818680698020152,12.87503102901259
381,34.98542227839246,22.025496636301643,3.694413482058381,10.420449720198834
382,20.978554122906715,21.094077078291445,10.076142545378977,15.411502442558298
383,19.51239560330344,30.89453147094189,13.889229302952588,13.587444265315408
384,16.149966343471966,16.71666766790737,10.579609294647868,13.731926673046935
385,12.787537083640492,2.538803864872853,7.269989286343148,13.876409080778464
393,15.532520092964637,14.706557682938804,1.0085511930329274,0.3130889533268564
394,14.764239100590014,10.438337004499576,0.8400649143875667,0.460031806251152
395,14.070870552595942,7.204178805630528,0.7777705778030595,2.8374588079300382
396,14.0232099159498,5.951485040343809,2.9747936171622293,3.1722817781127404
397,12.796710125476736,5.8202891657885525,3.8671728418430833,3.10175977127261
398,16.95617653342223,5.462160223276913,2.937270149407601,6.794171617076328
399,22.98785064318872,7.21669158890286,3.374305608234941,8.514501438223991
