hex_id,year,month,mean_temperature_celsius
120,2006,1,6.54084318766761
319,2006,1,4.6116435100086655
565,2006,1,4.094716067869271
577,2006,1,2.5319505378480507
626,2006,1,1.651620098098178
1144,2006,1,5.164096640745343
1105,2006,1,0.06620827740750186
1045,2006,1,0.6182110850724377
796,2006,1,-0.12216563178398336
1227,2006,1,-1.3078097549114944
640,2006,1,2.93345009540815
847,2006,1,1.9058440820441032
1276,2006,1,-11.149229734884608
358,2006,1,4.684272797256986
1119,2006,1,-0.02400623542004044
1171,2006,1,-1.178726988884756
742,2006,1,5.720276855223847
1157,2006,1,-0.34725714492885734
1013,2006,1,6.74574987076555
415,2006,1,4.397453403848253
1122,2006,1,-0.14164858060856136
762,2006,1,2.09444535538568
58,2006,1,4.092170591827814
908,2006,1,1.5648258639901846
774,2006,1,0.21586001870423055
1363,2006,1,9.772318973372869
735,2006,1,2.321623191170712
214,2006,1,4.5415868239010235
354,2006,1,4.459808244559324
1343,2006,1,8.730571462982851
609,2006,1,2.5439812426040205
118,2006,1,7.108185416312743
868,2006,1,1.791064436470634
743,2006,1,6.172302947450712
488,2006,1,3.531514876233941
665,2006,1,3.512444719460306
1197,2006,1,-0.3764445774698338
168,2006,1,4.131935315640677
345,2006,1,3.7276170045453143
1273,2006,1,-7.4100099346646
1052,2006,1,4.6663802089295805
624,2006,1,2.8718779117769455
777,2006,1,2.0444372012983543
550,2006,1,3.4084523361376005
1201,2006,1,1.8661935371222735
270,2006,1,2.966367802417417
327,2006,1,2.911000262551036
919,2006,1,0.4665039412784406
898,2006,1,3.096438667971757
790,2006,1,6.596124267578148
965,2006,1,0.6956947048273172
1047,2006,1,0.921519958777307
1143,2006,1,-0.5615732329039216
871,2006,1,1.5295171012945696
1242,2006,1,-11.19011535672983
1234,2006,1,-0.6532100504605667
225,2006,1,4.878634224760292
127,2006,1,5.690946884868472
1043,2006,1,0.1709291757688132
734,2006,1,2.4039192180216107
758,2006,1,2.373572234304058
244,2006,1,4.805702871307428
1192,2006,1,0.18473389028696485
498,2006,1,2.987273924626427
1015,2006,1,3.9811175850893954
816,2006,1,0.778370738934385
568,2006,1,1.7029490076069251
542,2006,1,4.348229980468773
934,2006,1,1.2051255976562334
1176,2006,1,-0.6136734092368284
746,2006,1,2.2235462405908657
939,2006,1,-0.23346968207325255
1334,2006,1,10.348635763902474
1316,2006,1,0.7196286512396012
231,2006,1,3.406857139444645
833,2006,1,2.136542241162771
360,2006,1,4.428977206110988
503,2006,1,4.181307745618304
212,2006,1,3.4603684100513914
628,2006,1,2.74368496855602
295,2006,1,4.653471947316456
1241,2006,1,-8.918573612832786
296,2006,1,4.725017862076114
1127,2006,1,2.639470005398863
115,2006,1,4.173064141157775
129,2006,1,4.334070776911889
842,2006,1,1.5506500769157503
1071,2006,1,3.5941101242838025
427,2006,1,3.2928497843508273
502,2006,1,4.237940469585853
128,2006,1,4.522206947160692
1261,2006,1,-7.979600425220295
713,2006,1,2.215019267776751
312,2006,1,4.053860910094392
744,2006,1,4.218882218362144
70,2006,1,4.576982549233739
1035,2006,1,3.219552090500884
809,2006,1,1.997692678955616
895,2006,1,1.5560663400665191
194,2006,1,5.6116714832821994
914,2006,1,1.4949410732374142
783,2006,1,2.208801029141508
252,2006,1,3.2001923878033356
1150,2006,1,0.2976198730069326
1006,2006,1,1.0603454253357378
247,2006,1,3.822965824449005
66,2006,1,4.754608833775788
1191,2006,1,-1.105223028296743
1356,2006,1,2.39278848360858
265,2006,1,3.796608506881805
133,2006,1,4.479350106166154
1114,2006,1,0.9451955615383144
308,2006,1,3.000673273192018
1335,2006,1,10.160265153926945
1306,2006,1,-1.0775202371692056
658,2006,1,2.541264606540605
1021,2006,1,1.0970804743237643
49,2006,1,5.686350169065178
697,2006,1,3.029356969206294
243,2006,1,4.975230000909425
580,2006,1,3.283486542145666
426,2006,1,3.604099387986902
1104,2006,1,0.04192554999197975
603,2006,1,2.611381822369967
606,2006,1,3.167478409274943
68,2006,1,5.985385143301022
963,2006,1,1.1441056288839977
584,2006,1,2.5672851264561025
1107,2006,1,5.734293556928009
787,2006,1,2.0439608716485163
1126,2006,1,4.35396808598119
1352,2006,1,8.177589744408527
373,2006,1,2.145679994800194
100,2006,1,4.6067803376421965
255,2006,1,4.637931899363514
45,2006,1,6.572721178116985
551,2006,1,2.896415038988611
674,2006,1,1.5302984330267455
929,2006,1,1.520484257121122
1202,2006,1,-0.08777605844049789
398,2006,1,4.470678523733337
709,2006,1,2.447840209551522
56,2006,1,7.353692626953148
318,2006,1,4.70983284747655
39,2006,1,5.721888283952325
65,2006,1,4.012815969265796
357,2006,1,4.592139616749313
589,2006,1,3.533094016954948
434,2006,1,1.6953621990371444
20,2006,1,4.703642714023636
453,2006,1,3.600945737269591
266,2006,1,3.9183152709878266
372,2006,1,-3.1850341796874773
1308,2006,1,4.113488769531273
1097,2006,1,1.588613738798768
909,2006,1,1.6210589769970998
1103,2006,1,0.02516058223593667
15,2006,1,6.7014274627627
1117,2006,1,0.7434866305353642
866,2006,1,1.9204718822272733
1247,2006,1,-1.1544739478335506
217,2006,1,4.848808076103168
213,2006,1,3.706356442065587
1213,2006,1,-0.6596279132577155
1024,2006,1,0.29308861957909366
704,2006,1,2.7042906641949207
1151,2006,1,0.4877039736964848
111,2006,1,4.539447797555822
1288,2006,1,-10.398401620814957
769,2006,1,3.5447272760528095
741,2006,1,3.0440917968750227
814,2006,1,4.624768439519871
142,2006,1,6.684008631234928
1300,2006,1,-9.43098201668497
1333,2006,1,10.348779296875025
1158,2006,1,-0.6444799828452177
8,2006,1,7.893914284046168
1178,2006,1,-0.4000936989986234
643,2006,1,4.255303498104691
1345,2006,1,6.825588475334977
645,2006,1,4.218633590700824
671,2006,1,3.147609167901952
53,2006,1,4.036498076441187
662,2006,1,2.367443633781238
277,2006,1,4.690290316485307
483,2006,1,3.713131829882136
696,2006,1,2.899219205022893
442,2006,1,3.622654944583939
689,2006,1,2.7170011082565497
575,2006,1,2.797543752435972
1059,2006,1,1.466416020824638
556,2006,1,3.325317753742048
716,2006,1,4.471307373046898
1195,2006,1,-0.6530869869104057
887,2006,1,1.7221816655967508
195,2006,1,6.6142843376219425
419,2006,1,4.394082457244108
548,2006,1,4.200621249709957
63,2006,1,4.932895585636413
1153,2006,1,-0.7121896393713546
618,2006,1,2.948613585402173
921,2006,1,0.491849715232341
82,2006,1,8.51340116006013
1,2006,1,9.01448438926507
948,2006,1,1.4315055872425693
765,2006,1,2.5675087174412177
913,2006,1,1.5319862222475296
451,2006,1,2.782789809092794
511,2006,1,3.120259411716443
1341,2006,1,7.335781360744224
17,2006,1,5.604311766510936
40,2006,1,8.083154487858573
418,2006,1,4.3635291301798835
840,2006,1,0.4712669240614885
6,2006,1,8.855287587419516
756,2006,1,2.3737205472979817
458,2006,1,4.918307293484249
1205,2006,1,-6.1554298151857205
1174,2006,1,0.1732019323225117
630,2006,1,3.064955550873368
730,2006,1,2.4593409583493395
241,2006,1,5.194175029602315
495,2006,1,2.9832914987098547
772,2006,1,0.741856097604183
1245,2006,1,-5.576389381996714
385,2006,1,3.764199716615833
976,2006,1,3.587188732905443
1252,2006,1,-0.6164704838221514
61,2006,1,7.353692626953148
387,2006,1,3.380668218106596
984,2006,1,0.5615679338545231
297,2006,1,4.903926418462687
5,2006,1,8.175246515390107
1349,2006,1,6.679780976654131
663,2006,1,2.4778550449837797
599,2006,1,3.3968021411001126
751,2006,1,1.2391155018934925
747,2006,1,2.078503062776283
307,2006,1,3.0529828389409466
1361,2006,1,4.104634588557151
637,2006,1,2.3099284546028622
985,2006,1,0.9150093964540964
1269,2006,1,-0.6684288771488325
1340,2006,1,8.886842396186852
1049,2006,1,0.5819639475445696
1312,2006,1,-1.6987727061723366
445,2006,1,3.850131040342503
1018,2006,1,0.9996691278619996
1063,2006,1,0.26039808939576164
882,2006,1,0.4828799763543845
581,2006,1,3.2249499357839304
991,2006,1,0.8137213778311031
443,2006,1,3.812582677519348
311,2006,1,-0.5599022298692359
1094,2006,1,1.1251607451497618
1031,2006,1,0.36660156250002274
35,2006,1,7.330252924038942
46,2006,1,5.1067307064906915
246,2006,1,3.846843746680756
773,2006,1,-0.16297790915459762
593,2006,1,-0.43754888363505295
196,2006,1,1.804801046161536
114,2006,1,3.9741193371602463
826,2006,1,1.9584192988976263
221,2006,1,5.121130514967933
132,2006,1,3.936816563587327
190,2006,1,3.747615941772475
677,2006,1,2.542347547683232
1289,2006,1,-9.603505004113492
920,2006,1,-0.5004299755189258
1183,2006,1,1.489633602285075
191,2006,1,3.628175791671599
946,2006,1,0.91608738586435
1030,2006,1,0.4634262559927054
982,2006,1,1.135296960082364
476,2006,1,1.1421434680433444
152,2006,1,4.01520039786389
32,2006,1,6.196300963247508
684,2006,1,2.5009176712388324
587,2006,1,2.417497843816313
167,2006,1,4.263093246041296
1278,2006,1,-9.293937299318324
473,2006,1,2.904366425525957
347,2006,1,2.949707097908795
880,2006,1,-0.32914362043562584
819,2006,1,0.561301315650386
547,2006,1,4.4321706045962515
514,2006,1,2.654526916330764
408,2006,1,3.1581402079946628
417,2006,1,4.5473810639982615
169,2006,1,4.017565656630042
515,2006,1,2.8877319145623668
489,2006,1,3.3559740653467633
383,2006,1,3.951200104236252
554,2006,1,3.403558972939329
964,2006,1,1.2153387231854331
1017,2006,1,1.4218002206454043
1358,2006,1,9.159876709605465
732,2006,1,2.5434178213287297
420,2006,1,4.1407525352784615
786,2006,1,2.081570798128623
905,2006,1,1.7513451007127596
938,2006,1,2.541753315357246
512,2006,1,2.801750170938432
31,2006,1,7.288120677613349
492,2006,1,2.5647382734677864
187,2006,1,4.03702581679359
279,2006,1,5.072571224970206
1330,2006,1,-0.5187820078960708
1070,2006,1,4.9219799434380995
1044,2006,1,0.3850620602305049
1131,2006,1,0.13635616350613078
1156,2006,1,-0.03871203939278259
562,2006,1,2.4784253025860195
227,2006,1,3.798505986392309
271,2006,1,3.590536838979826
675,2006,1,1.2801475869699828
1076,2006,1,1.2919469041713325
694,2006,1,3.549194374421234
264,2006,1,3.97567494814
250,2006,1,3.4343279379426215
518,2006,1,4.9620086616392
586,2006,1,2.5626050913729332
1315,2006,1,-1.0930168868361985
291,2006,1,4.064453997457545
146,2006,1,5.752157178492843
263,2006,1,4.586083765632756
351,2006,1,5.939538574218773
334,2006,1,4.562361960545821
76,2006,1,5.322822540705765
951,2006,1,1.3419654190008965
1000,2006,1,0.7964839296910812
322,2006,1,3.839456573128773
1236,2006,1,-0.7538236184868725
