hex_id,year,month,mean_temperature_celsius
120,2010,1,6.916252933720751
319,2010,1,2.232294708781868
565,2010,1,2.2839511727569195
577,2010,1,0.15115313641172817
626,2010,1,-0.8254523504223703
1144,2010,1,3.721539655322767
1105,2010,1,-1.0271234006432306
1045,2010,1,-0.7837425677270035
796,2010,1,-2.1652321102196472
1227,2010,1,-2.380431763605529
640,2010,1,1.0282747893635005
847,2010,1,0.18969923989235965
1276,2010,1,-11.524920353179374
358,2010,1,3.0211107589619797
1119,2010,1,-0.8511677237909281
1171,2010,1,-2.2247728870248196
742,2010,1,4.855108577251575
1157,2010,1,-1.1185569452479132
1013,2010,1,5.137016058199346
415,2010,1,3.9545777198949024
1122,2010,1,-0.8837568902909141
762,2010,1,0.255032460023083
58,2010,1,2.613116847369941
908,2010,1,-0.12716417658654236
774,2010,1,-1.9148961758834364
1363,2010,1,9.861525776143512
735,2010,1,0.4884877350252187
214,2010,1,3.060775214972101
354,2010,1,4.261507342121621
1343,2010,1,8.981639859066453
609,2010,1,0.22766496019697108
118,2010,1,5.273362724617538
868,2010,1,0.13546073692035832
743,2010,1,4.719530008606455
488,2010,1,1.1922856284224768
665,2010,1,1.713930705680991
1197,2010,1,-0.9086622109427736
168,2010,1,2.202042305392131
345,2010,1,1.53060190429533
1273,2010,1,-7.6919795722168844
1052,2010,1,2.993803668579738
624,2010,1,0.8952678056088426
777,2010,1,0.5019813995145075
550,2010,1,1.593359138440449
1201,2010,1,-0.08895189486244306
270,2010,1,1.2903892616139514
327,2010,1,0.7948527405811433
919,2010,1,-0.8563594415306521
898,2010,1,2.1984585077530356
790,2010,1,4.972436523437523
965,2010,1,-0.5438675947497708
1047,2010,1,-0.23205634953382095
1143,2010,1,-1.6888623933488631
871,2010,1,-0.10535158208587406
1242,2010,1,-10.881792841224804
1234,2010,1,-0.8302649858720382
225,2010,1,2.6199221626887037
127,2010,1,4.011242642777026
1043,2010,1,-0.7929585120243615
734,2010,1,0.4052225177681124
758,2010,1,0.34071772247656307
244,2010,1,2.539549961593037
1192,2010,1,-0.404214361399355
498,2010,1,2.3887230713838496
1015,2010,1,2.961410972738396
816,2010,1,-1.2830521423934214
568,2010,1,0.8600053879589922
542,2010,1,2.4759460449218977
