hex_id,year,month,mean_temperature_celsius
120,2020,1,9.081277775694035
319,2020,1,7.736536235186299
565,2020,1,7.338285652115264
577,2020,1,5.892706605174712
626,2020,1,4.6979254802299195
1144,2020,1,7.934370536257087
1105,2020,1,4.474081774185306
1045,2020,1,4.549493772849108
796,2020,1,2.7950129396096095
1227,2020,1,2.20135550537122
640,2020,1,6.516765451902095
847,2020,1,5.817017250751413
1276,2020,1,-7.918551051934794
358,2020,1,7.818804441466878
1119,2020,1,3.848785387350715
1171,2020,1,2.8174135286624176
742,2020,1,7.838047346740634
1157,2020,1,3.615697557248788
1013,2020,1,9.276026872317342
415,2020,1,7.132249954083991
1122,2020,1,4.441218239636777
762,2020,1,5.757292406134596
58,2020,1,7.489823828900569
908,2020,1,5.288586962624733
774,2020,1,3.2168809975207804
1363,2020,1,12.81470256893431
735,2020,1,5.92205262061742
214,2020,1,7.669783168513646
354,2020,1,7.314142230463449
1343,2020,1,11.804111715995504
609,2020,1,6.023244402612937
118,2020,1,9.219837799435712
868,2020,1,5.74565826037635
743,2020,1,8.37729884275616
488,2020,1,6.962293563564542
665,2020,1,7.094165127044277
1197,2020,1,4.283821831187621
168,2020,1,7.867194167569759
345,2020,1,7.116126440360712
1273,2020,1,-2.844694155572347
1052,2020,1,7.548128543998716
624,2020,1,5.66590322268039
777,2020,1,5.92749553139431
550,2020,1,6.158343944992451
1201,2020,1,4.163879335746477
270,2020,1,6.256340481796653
327,2020,1,6.037118113403584
919,2020,1,4.091238376997655
898,2020,1,6.126102464702117
790,2020,1,8.838433837890648
965,2020,1,4.162085467717027
1047,2020,1,5.159645698166753
1143,2020,1,3.934552404345107
871,2020,1,5.318599899440812
1242,2020,1,-7.115480001200148
1234,2020,1,4.272353634135349
225,2020,1,8.398539367483483
127,2020,1,9.389967674330974
1043,2020,1,4.045830001295438
734,2020,1,6.014261464095255
758,2020,1,6.030696283547598
244,2020,1,8.266017099093869
1192,2020,1,4.240527016551952
498,2020,1,5.72395971531793
1015,2020,1,7.366959097310342
816,2020,1,3.691234946157435
568,2020,1,4.370072498141577
542,2020,1,7.525323486328148
934,2020,1,4.945267965644691
1176,2020,1,3.639181673090639
746,2020,1,4.90408503332956
939,2020,1,3.265544168473617
1334,2020,1,12.59446436390745
1316,2020,1,3.72587207481604
231,2020,1,6.6923803318901385
833,2020,1,5.979934320779962
360,2020,1,7.471333113953854
503,2020,1,7.050841210810803
212,2020,1,6.762985421425503
628,2020,1,6.558306558332253
295,2020,1,7.842915193523288
1241,2020,1,-4.445925451619103
296,2020,1,8.044268736346597
1127,2020,1,5.030271936333665
115,2020,1,7.504233959633174
129,2020,1,8.167657216907449
842,2020,1,4.981417042127747
1071,2020,1,6.424271119789308
427,2020,1,6.671796810903342
502,2020,1,7.17915142093472
128,2020,1,8.417000574142689
1261,2020,1,-3.5882082777050543
713,2020,1,5.796222095021055
312,2020,1,6.578017577338036
744,2020,1,6.604583898282537
70,2020,1,8.235943325767895
1035,2020,1,6.558389303915389
809,2020,1,5.705478286528555
895,2020,1,5.368637651025939
194,2020,1,8.248073597242007
914,2020,1,5.225999598590446
783,2020,1,5.883658020863917
252,2020,1,6.542049702371696
1150,2020,1,3.3351557944359937
1006,2020,1,5.056789047205438
247,2020,1,7.407848123250825
66,2020,1,7.808381307807126
1191,2020,1,3.455725012065386
1356,2020,1,5.864576542550813
265,2020,1,7.322453706650179
133,2020,1,7.688821230418107
1114,2020,1,3.8988933799314474
308,2020,1,6.273904284672713
1335,2020,1,12.617463943760654
1306,2020,1,4.1359176709798255
658,2020,1,6.084363779642632
1021,2020,1,4.785051278365545
49,2020,1,8.288976277244904
697,2020,1,5.613798464057726
243,2020,1,8.39175660578167
580,2020,1,6.874135654124357
426,2020,1,7.060111905522368
1104,2020,1,4.475317155572107
603,2020,1,6.173673670568291
606,2020,1,6.763135742630096
68,2020,1,9.486139938640546
963,2020,1,4.565966923094737
584,2020,1,6.037250538951176
1107,2020,1,8.544097646152691
787,2020,1,5.751856123328134
1126,2020,1,7.092915390661096
1352,2020,1,11.319018717876324
373,2020,1,4.508598137465238
100,2020,1,7.811961635188533
255,2020,1,7.441149251811576
45,2020,1,8.84957536782406
551,2020,1,5.746741803853499
674,2020,1,4.478270480696519
929,2020,1,5.5494361556420655
1202,2020,1,2.63382037323761
398,2020,1,7.698325006032993
709,2020,1,6.031059043124141
56,2020,1,10.460351562500025
318,2020,1,7.812524649290936
39,2020,1,8.239620254049274
65,2020,1,7.32562492504947
357,2020,1,7.857507167111924
589,2020,1,6.89332186276647
434,2020,1,4.148876577339598
20,2020,1,7.861519585058076
453,2020,1,6.8306119965222996
266,2020,1,7.494512855763773
372,2020,1,-0.33954467773435226
1308,2020,1,6.772546386718773
1097,2020,1,5.167042533833835
909,2020,1,5.585682849616213
1103,2020,1,4.4381108172993144
15,2020,1,9.041711783010776
1117,2020,1,4.666532679493891
866,2020,1,5.44062060327668
1247,2020,1,3.300251694371293
217,2020,1,7.659303543340144
213,2020,1,6.966080760283891
1213,2020,1,3.832804695388442
1024,2020,1,4.112108084015349
704,2020,1,6.548535237024949
1151,2020,1,3.1605153729813584
111,2020,1,8.441011676758553
1288,2020,1,-5.35593500616694
769,2020,1,6.014484509852785
