hex_id,year,month,mean_temperature_celsius
120,2015,1,7.94837020268257
319,2015,1,5.400090236938847
565,2015,1,5.815445067008469
577,2015,1,3.7204478241282986
626,2015,1,2.685322553043381
1144,2015,1,6.876571787818533
1105,2015,1,2.3912102367890142
1045,2015,1,2.859958718247426
796,2015,1,1.495514256159879
1227,2015,1,0.4771827613517551
640,2015,1,4.7215589799139766
847,2015,1,3.9134689687554887
1276,2015,1,-7.7328237217280655
358,2015,1,5.513066944733882
1119,2015,1,2.789416546738871
1171,2015,1,0.6711759535549121
742,2015,1,6.787249924131663
1157,2015,1,2.540159513896604
1013,2015,1,8.622546670670603
415,2015,1,5.648590292282353
1122,2015,1,2.6035763019796985
762,2015,1,3.863725615579758
58,2015,1,6.264077813378569
908,2015,1,3.4323024710823864
774,2015,1,1.789349429558092
1363,2015,1,12.411810758273235
735,2015,1,4.03714669140356
214,2015,1,6.489750420669486
354,2015,1,5.805240351785218
1343,2015,1,11.288808986928196
609,2015,1,4.166422790269479
118,2015,1,8.241064243661002
868,2015,1,3.82481269040506
743,2015,1,6.852997604170094
488,2015,1,4.943711069981216
665,2015,1,5.307632870121514
1197,2015,1,2.5584795720897104
168,2015,1,6.041545754144081
345,2015,1,5.331542391861826
1273,2015,1,-4.423154121057104
1052,2015,1,6.954721411625036
624,2015,1,3.508237009680002
777,2015,1,4.326081828507045
550,2015,1,4.104691617761717
1201,2015,1,3.470197295348146
270,2015,1,4.583725379149799
327,2015,1,4.390026760432711
919,2015,1,2.936990373807512
898,2015,1,5.1346737785526875
790,2015,1,7.224816894531273
965,2015,1,2.9516569791535345
1047,2015,1,3.131364385375546
1143,2015,1,1.7315813784347351
871,2015,1,3.2657109964656588
1242,2015,1,-7.34603293528133
1234,2015,1,2.68357037526249
225,2015,1,6.135157499106881
127,2015,1,7.899028111552322
1043,2015,1,2.8319191660035963
734,2015,1,4.110303856445748
758,2015,1,4.080347485279041
244,2015,1,5.97437733618282
1192,2015,1,3.0015575518498765
498,2015,1,4.036537045486815
1015,2015,1,6.6738416039485795
816,2015,1,2.0114798159250444
568,2015,1,2.682169359159544
542,2015,1,5.951898193359398
934,2015,1,2.7502514877002087
1176,2015,1,2.367863902251755
746,2015,1,2.8743652549849013
939,2015,1,1.991388781202873
1334,2015,1,12.077183346272086
1316,2015,1,3.156875415108072
231,2015,1,4.917818520180208
833,2015,1,4.008016523567596
360,2015,1,5.138632039369037
503,2015,1,4.966641895814452
212,2015,1,5.062294023460094
628,2015,1,4.403022161437349
295,2015,1,6.035044837727422
1241,2015,1,-5.147595080543476
296,2015,1,6.071486005335454
1127,2015,1,4.343272970909323
115,2015,1,6.123219986151292
129,2015,1,6.440448864129146
842,2015,1,3.738217901726525
1071,2015,1,5.698340402184217
427,2015,1,4.794826688380282
502,2015,1,4.967336190187306
128,2015,1,6.684718354193558
1261,2015,1,-4.229159877483739
713,2015,1,3.92438088121917
312,2015,1,5.200885855469937
744,2015,1,4.825380559993917
70,2015,1,6.9429310675897655
1035,2015,1,5.754181205293255
809,2015,1,3.7659568479096226
895,2015,1,3.2428782619609717
194,2015,1,7.187371404544166
914,2015,1,3.1100076461330177
783,2015,1,3.896755993106278
252,2015,1,5.010438788866043
