hex_id,year,month,mean_temperature_celsius
120,2009,1,7.097862934800032
319,2009,1,3.324430212185684
565,2009,1,2.98005133213318
577,2009,1,1.41946440723326
626,2009,1,0.7295451023583348
1144,2009,1,4.705135529921981
1105,2009,1,-0.6589006705439705
1045,2009,1,-0.32858965665897466
796,2009,1,-0.9194858938114726
1227,2009,1,-2.160960861008727
640,2009,1,1.7202935675371442
847,2009,1,0.5521542754110361
1276,2009,1,-10.947222231313564
358,2009,1,3.9235627372310735
1119,2009,1,-0.69767970304003335
1171,2009,1,-1.7799738395674596
742,2009,1,5.31595625875396
1157,2009,1,-0.9470886071291892
1013,2009,1,5.710308680612709
415,2009,1,4.622764771930372
1122,2009,1,-0.7431550659913768
762,2009,1,0.7201565386341794
58,2009,1,3.6851827617080577
908,2009,1,0.3535377408722821
774,2009,1,-0.5518253570692742
1363,2009,1,10.729617304175882
735,2009,1,0.7910718578636478
214,2009,1,3.5778232124326244
354,2009,1,4.865563413303383
1343,2009,1,9.761573985113191
609,2009,1,0.9542785643953756
118,2009,1,6.323729851760121
868,2009,1,0.45439969956329007
743,2009,1,5.470255702072031
488,2009,1,1.781886073827616
665,2009,1,2.29249306186916
1197,2009,1,-0.9986681871430788
168,2009,1,3.3928875110266117
345,2009,1,2.146848255472866
1273,2009,1,-7.840325342247617
1052,2009,1,4.043583639983328
624,2009,1,1.819216165263049
777,2009,1,0.9418209836957704
550,2009,1,2.277185494745677
1201,2009,1,1.1797494654466187
270,2009,1,1.9214884302135795
327,2009,1,1.5211804364658166
919,2009,1,-0.3164762800646954
898,2009,1,2.721637104513789
790,2009,1,5.762139892578148
965,2009,1,-0.22569258826373265
1047,2009,1,0.02142935761012279
1143,2009,1,-1.232187398968824
871,2009,1,0.28808672098906724
1242,2009,1,-10.48366249660262
1234,2009,1,-0.9833469319653916
225,2009,1,3.615779282138462
127,2009,1,5.468214746784327
1043,2009,1,-0.5854732588743714
734,2009,1,0.9170231001061716
758,2009,1,0.9022970262711424
244,2009,1,3.58552751487642
1192,2009,1,-0.08513280058241185
498,2009,1,3.285338136055999
1015,2009,1,3.6160023555426823
816,2009,1,0.1414942012114068
568,2009,1,1.8513108676448464
542,2009,1,3.2835937500000227
934,2009,1,-0.03970500735938384
1176,2009,1,-1.1401287697710567
746,2009,1,1.5207004703249056
939,2009,1,-1.458810199693797
1334,2009,1,10.752940873135758
1316,2009,1,-0.4102815882036605
231,2009,1,2.301162503713029
833,2009,1,0.9094770077776094
360,2009,1,3.1606576007105467
503,2009,1,3.257763996341887
212,2009,1,2.44699898584652
628,2009,1,1.4933643516814348
295,2009,1,4.92828753295291
1241,2009,1,-8.360883045922332
296,2009,1,4.649586086304968
1127,2009,1,2.103476258058026
115,2009,1,3.4166623753490644
129,2009,1,3.841352963830971
842,2009,1,0.49092411304110806
1071,2009,1,3.0402404717402276
427,2009,1,1.6331010892950968
502,2009,1,3.5737213602399622
128,2009,1,4.121585996199146
1261,2009,1,-7.971367211743688
713,2009,1,0.9002412717295116
312,2009,1,4.521925135157556
744,2009,1,3.5142473434035737
70,2009,1,4.236764025380356
1035,2009,1,2.823549366267186
809,2009,1,0.6836362046985505
895,2009,1,0.34199085009471025
194,2009,1,4.692072922046726
914,2009,1,0.26814722703545263
783,2009,1,0.7515295633039046
252,2009,1,2.239278597356738
1150,2009,1,0.2698885243260512
1006,2009,1,0.00354716486408046
247,2009,1,2.592051159646213
66,2009,1,4.226774086113304
1191,2009,1,-1.0024518068098724
1356,2009,1,3.712617108293779
265,2009,1,2.4621958540220272
133,2009,1,3.669959001091997
1114,2009,1,0.5114389471530497
308,2009,1,1.8567641776940589
1335,2009,1,10.718002479998738
1306,2009,1,-1.2486405914965493
658,2009,1,1.0213988189495302
1021,2009,1,0.4358924568298516
49,2009,1,5.21490408721958
697,2009,1,2.0314464756408017
243,2009,1,3.905240052035837
580,2009,1,1.6793312209575633
426,2009,1,1.9032095712052188
1104,2009,1,-0.6789777405664937
603,2009,1,1.4083541606752
606,2009,1,1.6767387262206792
68,2009,1,5.924558213998145
963,2009,1,0.23925878364434
584,2009,1,0.9405754545799316
1107,2009,1,4.85932289831432
787,2009,1,0.7353708310084864
1126,2009,1,3.644376837320524
1352,2009,1,9.268483912560498
373,2009,1,2.593697543187462
100,2009,1,3.902293306977469
255,2009,1,5.3180823793974366
45,2009,1,6.039508090161437
551,2009,1,1.836846750452544
674,2009,1,0.6055040001318025
929,2009,1,0.2622994758708894
1202,2009,1,-1.4475192483509718
398,2009,1,3.9936879841678863
709,2009,1,0.9301335590917096
56,2009,1,7.431176757812523
318,2009,1,3.6427150820605214
39,2009,1,5.34512089916666
65,2009,1,3.5158764405848872
