hex_id,year,month,mean_temperature_celsius
120,2008,1,9.411484397929303
319,2008,1,7.255599591490849
565,2008,1,7.879691154622514
577,2008,1,5.694744473112784
626,2008,1,4.643410284478402
1144,2008,1,7.88562644195406
1105,2008,1,4.37959682866374
1045,2008,1,4.554638053569926
796,2008,1,3.197238017471862
1227,2008,1,2.3367003883280857
640,2008,1,7.169369288415734
847,2008,1,5.359257473254982
1276,2008,1,-5.8860139038965835
358,2008,1,7.403175308743193
1119,2008,1,4.351568375679103
1171,2008,1,3.157315871378172
742,2008,1,8.417607345709735
1157,2008,1,4.159148393901708
1013,2008,1,9.598336311941248
415,2008,1,7.448214685645341
1122,2008,1,4.363487844040499
762,2008,1,6.2341440768400584
58,2008,1,7.384622339996203
908,2008,1,5.077117924403588
774,2008,1,3.5354673229395295
1363,2008,1,11.90740228135302
735,2008,1,6.047284013111644
214,2008,1,7.560654723166724
354,2008,1,7.489190757705038
1343,2008,1,11.173599083699084
609,2008,1,5.938441155119324
118,2008,1,9.322537463699884
868,2008,1,5.328423654545526
743,2008,1,8.733886020384773
488,2008,1,6.356058960856734
665,2008,1,7.635076257251438
1197,2008,1,4.4060408384286855
168,2008,1,7.341517355154674
345,2008,1,6.695257927868405
1273,2008,1,-2.353861400979875
1052,2008,1,7.9751722180185824
624,2008,1,5.356627481952577
777,2008,1,5.809632963249091
550,2008,1,6.0844661900662835
1201,2008,1,4.757429157926428
270,2008,1,6.290568441606271
327,2008,1,6.118983736552359
919,2008,1,4.035442169389384
898,2008,1,6.162674595823323
790,2008,1,9.009515380859398
965,2008,1,4.4145838740661345
1047,2008,1,4.912579555592403
1143,2008,1,3.8586418621817966
871,2008,1,5.41268506423774
1242,2008,1,-5.338127801056441
1234,2008,1,4.362312602989912
225,2008,1,7.666187151474372
127,2008,1,8.829360542397943
1043,2008,1,4.237114503143777
734,2008,1,5.962158711736635
758,2008,1,5.862173873912504
244,2008,1,7.556053909780504
1192,2008,1,4.87150143429464
498,2008,1,6.179147067841485
1015,2008,1,7.823749850511903
816,2008,1,3.4504719418403815
568,2008,1,4.882213559407279
542,2008,1,8.026818847656273
934,2008,1,5.2184530948464625
1176,2008,1,4.019529958500867
746,2008,1,4.595050929199847
939,2008,1,3.337949532026023
1334,2008,1,11.778863399770612
1316,2008,1,3.3905074873477754
231,2008,1,6.568476330725567
833,2008,1,6.609667323478484
360,2008,1,7.124266032712887
503,2008,1,6.80656012126058
212,2008,1,6.6256706445747895
628,2008,1,6.096491870452701
295,2008,1,7.625717735495075
1241,2008,1,-3.3011374808956626
296,2008,1,7.651793441134989
1127,2008,1,5.563251830068799
115,2008,1,7.310890281559577
129,2008,1,7.70667034503902
842,2008,1,5.3367229282236215
1071,2008,1,6.861405242797315
427,2008,1,6.295175614213156
502,2008,1,6.834528567675052
128,2008,1,7.889334790361665
1261,2008,1,-2.5638287231507046
713,2008,1,6.402424494295003
312,2008,1,7.210589491102804
744,2008,1,6.729398914378819
70,2008,1,8.046165644987582
1035,2008,1,7.011415654962428
809,2008,1,6.168283888181558
895,2008,1,5.8751996277372935
194,2008,1,8.166310989352986
914,2008,1,5.498881430181104
783,2008,1,5.76217432663855
252,2008,1,6.527896980127778
1150,2008,1,3.983726743428296
1006,2008,1,4.880760446502815
247,2008,1,6.858321308271014
