hex_id,year,month,mean_temperature_celsius
120,2011,1,7.286671871420073
319,2011,1,4.96933326442002
565,2011,1,5.228785046970792
577,2011,1,2.9778189474533714
626,2011,1,2.055972297450257
1144,2011,1,5.684049108017215
1105,2011,1,2.912000087833002
1045,2011,1,2.6552294248758175
796,2011,1,0.3670756757648706
1227,2011,1,0.8510171599700279
640,2011,1,4.600044308064875
847,2011,1,3.4660266804986786
1276,2011,1,-9.997770208599848
358,2011,1,5.017106137778671
1119,2011,1,2.7259800419075084
1171,2011,1,1.5288069517650262
742,2011,1,5.880765093345356
1157,2011,1,2.4497166390445604
1013,2011,1,7.1381234548445764
415,2011,1,4.996123494645611
1122,2011,1,2.6564455013615818
762,2011,1,4.209549418262411
58,2011,1,5.667419810901837
908,2011,1,2.9457772313546475
774,2011,1,0.6964678183903908
1363,2011,1,10.61822969207106
735,2011,1,4.372695734605849
214,2011,1,5.858580826355589
354,2011,1,5.086080327298745
1343,2011,1,9.817163234492869
609,2011,1,4.152089071723602
118,2011,1,7.182553189678967
868,2011,1,3.545838540747986
743,2011,1,6.156399416855359
488,2011,1,4.430554655593949
665,2011,1,5.094582941767504
1197,2011,1,2.7996724594943485
168,2011,1,5.367878443715148
345,2011,1,4.925968602167221
1273,2011,1,-4.321802710247919
1052,2011,1,5.694123599122573
624,2011,1,3.1631058997763346
777,2011,1,3.302353695165636
550,2011,1,3.764388543235376
1201,2011,1,3.088175429696624
270,2011,1,4.24252795654626
327,2011,1,4.1180543212883665
919,2011,1,1.692111175738148
898,2011,1,3.976383204059911
790,2011,1,6.509271240234398
965,2011,1,2.461533135898372
1047,2011,1,3.3342657788735695
1143,2011,1,2.3566828672848112
871,2011,1,3.73457834359704
1242,2011,1,-8.916716933304901
1234,2011,1,2.5043013325041836
225,2011,1,5.665325714990337
127,2011,1,6.406925244846128
1043,2011,1,2.446957803289679
734,2011,1,4.353907505942995
758,2011,1,4.284605942969076
244,2011,1,5.519800778526311
1192,2011,1,3.3148201351497377
498,2011,1,3.831978214751188
1015,2011,1,5.535588818921714
816,2011,1,1.392437257451545
568,2011,1,2.446511585164978
542,2011,1,5.333459472656273
934,2011,1,3.3861933357729663
1176,2011,1,2.151521069096235
746,2011,1,2.547939770286492
939,2011,1,0.8815708706897444
1334,2011,1,10.8733934469733
1316,2011,1,1.971838228980428
231,2011,1,4.661666772289965
833,2011,1,4.255690097987894
360,2011,1,4.695118919425079
503,2011,1,4.548038794830054
212,2011,1,4.758479351086551
628,2011,1,3.572431911528045
295,2011,1,5.448706236676566
1241,2011,1,-5.9872756121057895
296,2011,1,5.468010701931596
1127,2011,1,3.484211572424858
115,2011,1,5.676554892746404
129,2011,1,5.606110328994618
842,2011,1,2.580590953164976
1071,2011,1,4.677999660399456
427,2011,1,4.424516216905673
502,2011,1,4.580278067846384
128,2011,1,5.618352504055526
1261,2011,1,-5.341472261238064
713,2011,1,4.034596995780916
312,2011,1,4.803974080465677
744,2011,1,4.301158495424262
70,2011,1,5.9623759878380795
1035,2011,1,4.799206188209694
809,2011,1,4.1980712673287846
895,2011,1,3.663831614349792
194,2011,1,6.39118695466028
914,2011,1,3.803737514910778
783,2011,1,4.199203376275979
252,2011,1,4.613041843756637
1150,2011,1,2.0812936279467364
1006,2011,1,2.981067603856848
247,2011,1,5.001623891941786
66,2011,1,6.206705704379164
1191,2011,1,2.444824884796253
1356,2011,1,4.063726642188304
265,2011,1,4.842657779188975
133,2011,1,5.856514864255159
1114,2011,1,2.9814645408434086
308,2011,1,4.279064583761619
1335,2011,1,10.871845693502534
1306,2011,1,2.0402405338047434
658,2011,1,4.292466273115697
1021,2011,1,3.4145800758923723
49,2011,1,6.7131773782311415
697,2011,1,3.1730021795509566
243,2011,1,5.608985925158534
580,2011,1,4.305605890106105
426,2011,1,4.62570710946807
1104,2011,1,2.768376755562931
603,2011,1,3.189241880774518
606,2011,1,4.2491504709383
68,2011,1,6.734227969152562
963,2011,1,2.8160964873839762
584,2011,1,4.126981483038381
1107,2011,1,6.070434304518429
787,2011,1,4.17402517343519
1126,2011,1,4.915131851570259
1352,2011,1,9.260079118354348
373,2011,1,2.96707838521302
100,2011,1,6.103013706738024
255,2011,1,5.63313924473516
45,2011,1,7.306571536153351
551,2011,1,3.234530305405001
674,2011,1,1.9687543377935763
929,2011,1,3.434224674695896
1202,2011,1,1.5329704716316594
398,2011,1,4.923365648143432
709,2011,1,4.409423022506864
56,2011,1,7.716851806640648
318,2011,1,4.993342156893469
39,2011,1,6.6997595769256595
65,2011,1,5.59446888371808
357,2011,1,5.070292617514682
589,2011,1,4.9116885266446015
434,2011,1,2.4740970123403403
20,2011,1,6.1535981558539925
453,2011,1,4.85454724154916
266,2011,1,5.1703987999576935
372,2011,1,-1.8801635742187273
1308,2011,1,4.721124267578148
1097,2011,1,3.972275969571734
909,2011,1,3.4085698729998324
1103,2011,1,2.5997103451632917
15,2011,1,7.532219695808189
1117,2011,1,3.6689317078814656
866,2011,1,3.1179718991868377
1247,2011,1,2.1452579195941643
217,2011,1,6.025617212598951
213,2011,1,5.068930650760143
1213,2011,1,2.05668906627595
1024,2011,1,2.235313926598928
704,2011,1,3.873522657485236
1151,2011,1,2.160267269502667
111,2011,1,5.746853732074544
1288,2011,1,-7.160977635913778
769,2011,1,3.798722961889432
741,2011,1,4.886956787109398
814,2011,1,4.8275733359760595
142,2011,1,7.307602193659432
1300,2011,1,-8.908029698588274
1333,2011,1,11.100152587890648
1158,2011,1,2.1644832274309183
8,2011,1,8.211294945085344
1178,2011,1,2.75873873886607
643,2011,1,4.6036535676619454
1345,2011,1,8.011246965409484
645,2011,1,4.272921925643885
671,2011,1,3.3469385239098903
53,2011,1,5.614482459907377
662,2011,1,4.1761732036242165
277,2011,1,5.565077876300954
483,2011,1,4.027716268834051
696,2011,1,3.1138249327876566
442,2011,1,3.8944619157153184
689,2011,1,4.5298941756352304
575,2011,1,3.1253231743685075
1059,2011,1,3.9634597186983345
556,2011,1,4.369319007613816
716,2011,1,5.230981445312523
1195,2011,1,2.2370085346808657
887,2011,1,2.9943313559585216
195,2011,1,6.875060577138428
419,2011,1,4.829271480045783
548,2011,1,4.452505268347663
