hex_id,year,month,mean_temperature_celsius
120,2004,1,9.306823586121505
319,2004,1,6.1497746570363425
565,2004,1,6.277423418535294
577,2004,1,3.797873532091564
626,2004,1,2.441027411388716
1144,2004,1,5.89571439611748
1105,2004,1,1.7488648416274422
1045,2004,1,2.3780475915735724
796,2004,1,0.7202319918831528
1227,2004,1,-0.42142571793589817
640,2004,1,5.165894319885611
847,2004,1,3.971141102806873
1276,2004,1,-8.838030336213022
358,2004,1,6.415469542439581
1119,2004,1,2.370892895692804
1171,2004,1,0.08843836679609522
742,2004,1,7.390053880711416
1157,2004,1,1.955670731269422
1013,2004,1,7.8064416727779
415,2004,1,6.777836145898948
1122,2004,1,1.83452224450269
762,2004,1,4.036645687315889
58,2004,1,6.895663586552833
908,2004,1,3.3722740304057868
774,2004,1,1.1043188683893974
1363,2004,1,11.017263319693802
735,2004,1,4.38393302268802
214,2004,1,6.9676726943985585
354,2004,1,7.101102774154026
1343,2004,1,10.063873197911208
609,2004,1,4.652619045465721
118,2004,1,8.57865689898801
868,2004,1,3.871508658084683
743,2004,1,7.494980043706037
488,2004,1,5.459480907939369
665,2004,1,5.65352784385666
1197,2004,1,1.7717333420108186
168,2004,1,6.591315375354128
345,2004,1,5.892233376470359
1273,2004,1,-6.042114464681039
1052,2004,1,5.851895661568019
624,2004,1,3.717020975617777
777,2004,1,4.396948542283356
550,2004,1,4.539007278606667
1201,2004,1,2.223444582268426
270,2004,1,5.280238542355541
327,2004,1,5.039311418405123
919,2004,1,2.0908612312900328
898,2004,1,4.968505806098373
790,2004,1,7.867242431640648
965,2004,1,2.683693451476451
1047,2004,1,2.508108961948476
1143,2004,1,1.0716965025761331
871,2004,1,3.291876924027822
1242,2004,1,-8.303599098251496
1234,2004,1,1.689437568916446
225,2004,1,6.82233433435952
127,2004,1,8.074409654051431
1043,2004,1,2.5158375282069274
734,2004,1,4.4684048458650505
758,2004,1,4.415500051651719
244,2004,1,6.7047183212539165
1192,2004,1,2.598912360634966
498,2004,1,4.293202035867255
1015,2004,1,5.803508201373818
816,2004,1,1.7672676662118607
568,2004,1,2.8763438043996503
542,2004,1,6.369989013671898
934,2004,1,2.595864390672503
1176,2004,1,1.599923409463658
746,2004,1,3.106966807889306
939,2004,1,1.0091674717515802
1334,2004,1,11.017232427128937
1316,2004,1,1.4799555553264778
231,2004,1,5.731435507726746
833,2004,1,4.046261900480473
360,2004,1,5.817368335326287
503,2004,1,5.564642134034693
212,2004,1,5.846156940270489
628,2004,1,4.5838521317098175
295,2004,1,7.108143332337583
1241,2004,1,-6.507840794315159
296,2004,1,7.113002169756507
1127,2004,1,3.35446109607124
115,2004,1,6.840049014596058
129,2004,1,7.071554530653072
842,2004,1,3.6558360938304526
1071,2004,1,4.608660429469433
427,2004,1,5.351739751221997
502,2004,1,5.637882558470442
128,2004,1,7.241774812367009
1261,2004,1,-5.400456056896223
713,2004,1,4.274981429664197
312,2004,1,6.574259333519914
744,2004,1,5.261070589526208
70,2004,1,7.574382565138356
1035,2004,1,4.882217918017749
809,2004,1,3.7967103148513774
895,2004,1,3.1615108268368655
194,2004,1,7.596814085887667
914,2004,1,2.9868936497301197
783,2004,1,4.191570251422775
252,2004,1,5.700861014665317
1150,2004,1,1.4831594938590242
1006,2004,1,2.845116424114262
247,2004,1,6.11115916592127
66,2004,1,7.313372394624943
1191,2004,1,1.284540555080213
1356,2004,1,3.269515965357575
265,2004,1,5.963871938698454
133,2004,1,7.028310765839157
1114,2004,1,2.4446237092152967
308,2004,1,5.27243558962445
1335,2004,1,11.052252656548765
1306,2004,1,1.2859285806786818
658,2004,1,4.653040673862697
1021,2004,1,3.681410348900707
49,2004,1,7.860485673557802
697,2004,1,3.8001951007655186
243,2004,1,6.885783607941727
580,2004,1,5.304345391997101
426,2004,1,5.651105457659124
1104,2004,1,1.7965074905563048
603,2004,1,4.14075951680449
606,2004,1,5.190119026001187
68,2004,1,8.67999570797483
963,2004,1,3.364093546637635
584,2004,1,4.6717169670646985
1107,2004,1,6.424794333401645
787,2004,1,3.9312784265375416
1126,2004,1,5.171601641143327
1352,2004,1,9.521109320885245
373,2004,1,3.602130315511725
100,2004,1,7.258235431067018
255,2004,1,7.41454662674611
45,2004,1,8.514427083371485
551,2004,1,3.8267800163052974
674,2004,1,2.210857544547736
929,2004,1,3.5183718653046108
1202,2004,1,-0.7348552019092196
398,2004,1,6.373683008367303
709,2004,1,4.550532464548808
56,2004,1,9.629327392578148
318,2004,1,6.29766902007716
39,2004,1,7.87559354979791
65,2004,1,6.756874697157504
357,2004,1,6.673853268734797
589,2004,1,5.827187287271904
434,2004,1,2.5326366514078686
20,2004,1,7.5188335270033475
453,2004,1,5.982714953021893
266,2004,1,6.266052225739072
372,2004,1,-1.8947204589843525
1308,2004,1,4.918145751953148
1097,2004,1,3.699780577012613
909,2004,1,3.6581767955069537
1103,2004,1,1.868134076612825
15,2004,1,8.839150850591887
1117,2004,1,3.526354646238549
866,2004,1,3.637635192711476
1247,2004,1,1.309736071198433
217,2004,1,7.716129679595872
213,2004,1,6.215380004886141
1213,2004,1,1.5303783207804238
1024,2004,1,2.2934661718886655
704,2004,1,4.815799369908875
1151,2004,1,1.3269951284923625
111,2004,1,7.417180230571023
1288,2004,1,-7.284198693955297
769,2004,1,4.674523554360654
741,2004,1,5.282556152343773
814,2004,1,5.888167111681445
142,2004,1,9.179109584814428
1300,2004,1,-7.915415603184157
1333,2004,1,11.334802246093773
1158,2004,1,1.5380292912498388
8,2004,1,9.898364282322492
1178,2004,1,1.793085620657706
643,2004,1,5.797438319141686
1345,2004,1,7.649224314911384
645,2004,1,5.187562529876676
671,2004,1,3.958651528356567
53,2004,1,6.783777673249753
662,2004,1,4.580490518441488
277,2004,1,7.088229488177455
