hex_id,year,month,total_rainfall_mm
120,2003,1,148.40952268923297
319,2003,1,77.74057596208979
565,2003,1,103.42751704567016
577,2003,1,96.61173459294533
626,2003,1,118.8234926745794
1144,2003,1,53.22432535339436
1105,2003,1,113.90113236712544
1045,2003,1,107.75529279482215
796,2003,1,82.91424711825438
1227,2003,1,137.23421773365592
640,2003,1,78.6908190557465
847,2003,1,92.98289921408698
1276,2003,1,111.9894863291644
358,2003,1,80.34688569357654
1119,2003,1,92.33035511811902
1171,2003,1,190.97642519176785
742,2003,1,53.14910198674135
1157,2003,1,107.4992737775856
1013,2003,1,61.37438448959086
415,2003,1,103.75451572332484
1122,2003,1,112.86979728172282
762,2003,1,70.70551809289671
58,2003,1,72.82690309190441
908,2003,1,99.58325800084428
774,2003,1,88.07601440257358
1363,2003,1,76.55773211274126
735,2003,1,65.742659268002285
214,2003,1,60.260015026330926
354,2003,1,99.00786224436064
1343,2003,1,70.44249926799912
609,2003,1,61.8016421640195
118,2003,1,93.3226509320359
868,2003,1,92.74712224336956
743,2003,1,44.849220376010535
488,2003,1,73.9462019279346
665,2003,1,75.56820956414461
1197,2003,1,104.42396009387528
168,2003,1,74.68263653099395
345,2003,1,77.88560358378285
1273,2003,1,54.808318994219626
1052,2003,1,51.00992346191364
624,2003,1,133.79104701370852
777,2003,1,74.981619171393
550,2003,1,109.95574426387071
1201,2003,1,46.5789862294688
270,2003,1,70.60945132750643
327,2003,1,61.92655108640635
919,2003,1,56.97691511718099
898,2003,1,48.05075168584672
790,2003,1,39.392463862895966
965,2003,1,83.536143567989
1047,2003,1,118.24239356779616
1143,2003,1,108.80311620800596
871,2003,1,90.93497703129545
1242,2003,1,117.43694776733128
1234,2003,1,108.31708829956688
225,2003,1,78.2935514034134
127,2003,1,90.82356999569517
1043,2003,1,78.79387979789816
734,2003,1,66.7481236686435
758,2003,1,70.9368967397993
244,2003,1,79.43567685975205
1192,2003,1,115.4800780335258
498,2003,1,141.3964510978181
1015,2003,1,49.154425885871746
816,2003,1,72.78216144917681
568,2003,1,123.61104366725048
542,2003,1,104.86644506454468
934,2003,1,96.60888373219166
1176,2003,1,113.39777306888928
746,2003,1,91.34347947781316
939,2003,1,61.719704986201066
1334,2003,1,86.99033385021662
1316,2003,1,44.79366394038061
231,2003,1,72.85286283025687
833,2003,1,68.24165160146381
360,2003,1,78.84029902969542
503,2003,1,88.35326310771964
212,2003,1,72.88504734174889
628,2003,1,84.9851642074883
295,2003,1,71.24512703993481
1241,2003,1,88.79558853007046
296,2003,1,66.73544419259397
1127,2003,1,64.01567042754975
115,2003,1,59.66039964582471
129,2003,1,75.57869815015393
842,2003,1,81.45497815041142
1071,2003,1,54.61744070929377
427,2003,1,79.67517858773508
502,2003,1,76.95562600446088
128,2003,1,84.82216587179698
1261,2003,1,181.0207941000724
713,2003,1,70.2544648286956
312,2003,1,139.1351086582318
744,2003,1,60.98993874125929
70,2003,1,73.90168063529408
1035,2003,1,53.33254864147551
809,2003,1,73.71296271103942
895,2003,1,80.64652133844184
194,2003,1,72.80469152143152
914,2003,1,93.37933669141168
783,2003,1,73.28237871594631
252,2003,1,72.969721999304
1150,2003,1,135.55149269881207
1006,2003,1,104.16650744984896
247,2003,1,69.17142862459116
66,2003,1,58.78976759076738
1191,2003,1,148.47104353919732
1356,2003,1,90.22016067912816
265,2003,1,69.53008425962079
133,2003,1,62.26626093356791
1114,2003,1,118.4945048834066
308,2003,1,59.65991129968548
1335,2003,1,73.19615979930408
1306,2003,1,116.17539970283764
658,2003,1,65.26486264232474
1021,2003,1,80.88424292653589
49,2003,1,74.98171232115074
697,2003,1,100.98709803277694
243,2003,1,74.97776667285277
580,2003,1,78.49373164650534
426,2003,1,74.68432152704543
1104,2003,1,120.13109964630875
603,2003,1,88.43025865063241
606,2003,1,86.19613371577962
68,2003,1,80.11769533089046
963,2003,1,79.68048617814416
584,2003,1,58.773710918530384
1107,2003,1,53.08453414382055
787,2003,1,70.57065287672505
1126,2003,1,53.31508981018808
1352,2003,1,75.01068110715549
373,2003,1,140.9276053156653
100,2003,1,57.671611981632616
255,2003,1,137.3399973675174
45,2003,1,81.87805855906055
551,2003,1,113.19550380273355
674,2003,1,122.77891216604168
