hex_id,year,month,total_rainfall_mm
120,2005,1,63.289762743023296
319,2005,1,38.32983482441422
565,2005,1,60.97542577097321
577,2005,1,85.53752549198161
626,2005,1,85.4433365879529
1144,2005,1,10.398087558208546
1105,2005,1,53.538784663938806
1045,2005,1,65.42574944416931
796,2005,1,64.64428352549501
1227,2005,1,104.17291154167366
640,2005,1,46.64761308773264
847,2005,1,57.31705810293357
1276,2005,1,89.84620656052348
358,2005,1,34.55161001427038
1119,2005,1,55.88767395881573
1171,2005,1,130.51831137047873
742,2005,1,17.326408239958862
1157,2005,1,60.47224360736457
1013,2005,1,8.167979248237819
415,2005,1,64.7910820576515
1122,2005,1,47.492371216166966
762,2005,1,31.198439691028646
58,2005,1,35.218929999652296
908,2005,1,66.32751101708136
774,2005,1,76.97408704948523
1363,2005,1,45.21490170449749
735,2005,1,49.31767189675229
214,2005,1,59.65165932555116
354,2005,1,57.943460135773464
1343,2005,1,54.528210236499234
609,2005,1,50.92949733590083
118,2005,1,73.25761844473783
868,2005,1,53.05073644728989
743,2005,1,19.79333722470582
488,2005,1,52.50994166393354
665,2005,1,43.33350693386917
1197,2005,1,46.80274142356834
168,2005,1,36.86007825725467
345,2005,1,43.73670478467011
1273,2005,1,17.9949292643769
1052,2005,1,11.579657118239624
624,2005,1,78.16290471014797
777,2005,1,76.78676467682953
550,2005,1,55.12846882153575
1201,2005,1,14.450175280768285
270,2005,1,63.188456181923755
327,2005,1,53.25429367838849
919,2005,1,20.87563898772192
898,2005,1,8.824564273508486
790,2005,1,15.422577038407326
965,2005,1,58.41567764119954
1047,2005,1,62.28330803877651
1143,2005,1,50.59903748959712
871,2005,1,45.32865655920662
1242,2005,1,62.12947220363384
1234,2005,1,59.97893134381052
225,2005,1,35.772408306683346
127,2005,1,35.91723613209806
1043,2005,1,51.19321629754242
734,2005,1,50.12488398193333
758,2005,1,49.72276401071932
244,2005,1,34.98635950706227
1192,2005,1,92.82615381586984
498,2005,1,123.31934498569684
1015,2005,1,9.733079130237094
816,2005,1,31.257418353531648
568,2005,1,106.62405650568148
542,2005,1,66.09455496072769
934,2005,1,47.756448760707706
1176,2005,1,59.26202400018237
746,2005,1,47.39961238009457
939,2005,1,31.994337086519025
1334,2005,1,50.95170469882083
1316,2005,1,30.15180803929836
231,2005,1,52.736907171605495
833,2005,1,33.12333606053059
360,2005,1,42.3640692041142
503,2005,1,40.050857954297456
212,2005,1,59.815946348952544
628,2005,1,74.68915522287253
295,2005,1,34.97912828793068
1241,2005,1,32.60429753609394
296,2005,1,31.62951885995413
1127,2005,1,15.297549198287598
115,2005,1,38.51422128443106
129,2005,1,32.82845626207998
842,2005,1,85.34181549698961
1071,2005,1,13.221544871051073
427,2005,1,48.102065113606145
502,2005,1,37.942171515573726
128,2005,1,34.82765182034384
1261,2005,1,132.76825426303105
713,2005,1,35.81962750104925
312,2005,1,102.71217875391916
744,2005,1,38.31298314516572
70,2005,1,32.77208930599483
1035,2005,1,15.611096323444617
809,2005,1,31.601925021889947
895,2005,1,41.606114733114694
194,2005,1,70.83185896059862
914,2005,1,42.92567178041109
783,2005,1,50.79242909487794
252,2005,1,73.71213488668835
1150,2005,1,100.99068955479682
1006,2005,1,59.8285232241624
247,2005,1,37.971499880788166
66,2005,1,48.35920782743464
1191,2005,1,118.45608300009933
1356,2005,1,81.4342200609508
265,2005,1,39.8702204399325
133,2005,1,47.79969168660269
1114,2005,1,96.37854150444542
308,2005,1,56.065336791113445
1335,2005,1,52.6564609089407
1306,2005,1,61.45981185434256
658,2005,1,50.40530397803592
1021,2005,1,71.07225134726168
49,2005,1,59.194805141573
697,2005,1,56.797712373639655
243,2005,1,34.04082397224429
580,2005,1,57.5730425493924
426,2005,1,46.60836994341964
1104,2005,1,53.37111502380302
603,2005,1,79.26456905157612
606,2005,1,62.490675136353715
68,2005,1,41.54636424605179
963,2005,1,81.71251104788587
584,2005,1,52.29810016975409
1107,2005,1,9.752053617084222
787,2005,1,30.65547107277332
1126,2005,1,10.719667753671589
1352,2005,1,58.60676527462193
373,2005,1,118.76530839966102
100,2005,1,42.48603226279885
255,2005,1,82.63986527561971
45,2005,1,63.089878329050194
551,2005,1,73.96836638352917
674,2005,1,87.8692362504727
929,2005,1,53.09850346227343
1202,2005,1,19.26694457528804
398,2005,1,36.1574563372886
709,2005,1,48.25869869932734
56,2005,1,42.35450550913811
318,2005,1,37.64263857119509
39,2005,1,66.70406968338044
65,2005,1,37.40268059267068
357,2005,1,33.985421909761186
589,2005,1,52.406783881673725
434,2005,1,136.8402191442415
20,2005,1,49.022580956556936
453,2005,1,59.905162454711366
266,2005,1,38.23459668925299
372,2005,1,113.7540563941002
1308,2005,1,33.022694289684296
1097,2005,1,90.88980146816164
909,2005,1,55.917617913161465
1103,2005,1,58.52213646235001
15,2005,1,55.088764442895624
1117,2005,1,75.88169562485335
866,2005,1,77.2908279034923
1247,2005,1,98.59490915790188
217,2005,1,76.02901097452242
213,2005,1,72.81793451552339
1213,2005,1,72.0850155731825
1024,2005,1,54.78458881251788
704,2005,1,65.33059862936143
1151,2005,1,108.1448308947166
111,2005,1,33.95076306171254
1288,2005,1,18.62434101260427
769,2005,1,30.913263825245917
741,2005,1,36.04543209075928
814,2005,1,19.019644200854028
142,2005,1,36.91516822867736
1300,2005,1,34.36763721611014
1333,2005,1,50.59681832790375
1158,2005,1,53.836623387502165
8,2005,1,81.37176044605211
1178,2005,1,44.02732362572576
643,2005,1,59.48183532581387
1345,2005,1,51.88821880291859
645,2005,1,93.6080957614042
671,2005,1,58.31761159485169
53,2005,1,38.528074412012906
662,2005,1,38.9021667584163
277,2005,1,35.25841481392689
483,2005,1,49.146500025123416
696,2005,1,58.63708012888076
442,2005,1,55.27094973964764
689,2005,1,40.3483444296389
575,2005,1,68.12588632371127
1059,2005,1,74.53821331479021
556,2005,1,56.4404369293626
716,2005,1,60.18359586596489
1195,2005,1,56.25036578500078
887,2005,1,71.25863080642287
195,2005,1,65.72455940362063
419,2005,1,36.46600802441724
548,2005,1,40.732761425239794
63,2005,1,34.24381235899936
1153,2005,1,127.0163871264868
618,2005,1,73.53754388771495
921,2005,1,63.14153056613791
82,2005,1,89.82826791152955
1,2005,1,52.71398469307179
948,2005,1,58.036744221803716
765,2005,1,35.49876662470404
913,2005,1,39.53053631696106
451,2005,1,52.33570226267656
511,2005,1,50.547777261402615
1341,2005,1,61.005129344512234
17,2005,1,55.91848445039167
40,2005,1,75.86515802885488
418,2005,1,37.70497177446193
840,2005,1,57.439649034254494
6,2005,1,56.92271807356199
756,2005,1,62.715863928122054
458,2005,1,35.542095029682564
1205,2005,1,111.85083192102952
1174,2005,1,79.62832155976903
630,2005,1,63.25480262027563
730,2005,1,66.74119164208942
241,2005,1,30.88337949318536
495,2005,1,53.283811804739614
772,2005,1,49.494195351581624
1245,2005,1,120.01015398687488
385,2005,1,45.17390320324942
976,2005,1,9.780202274110476
1252,2005,1,60.48188407002437
61,2005,1,42.35450550913811
387,2005,1,47.42916387464406
984,2005,1,54.01493157532002
297,2005,1,31.78043153816869
5,2005,1,66.53172174679634
1349,2005,1,46.00852414538983
663,2005,1,41.32100504476823
599,2005,1,61.19242072709625
751,2005,1,88.82000155047417
747,2005,1,56.20723326216096
307,2005,1,50.2458048429589
1361,2005,1,83.54074205613547
637,2005,1,40.04325523398297
985,2005,1,60.47098804260884
1269,2005,1,61.61639084949323
1340,2005,1,45.726563992478
1049,2005,1,57.53405232265001
1312,2005,1,56.86533425780479
445,2005,1,49.13896085966633
1018,2005,1,58.7997680585503
1063,2005,1,61.02825454617125
882,2005,1,81.466761922968
581,2005,1,60.49113689069552
991,2005,1,56.73461045717264
443,2005,1,60.04588866992202
311,2005,1,117.5536940936534
1094,2005,1,68.96017124294058
1031,2005,1,57.04948306083679
35,2005,1,89.83588082193735
46,2005,1,38.34263600908153
246,2005,1,40.45330719832143
773,2005,1,62.617992638877304
593,2005,1,92.50116164219932
196,2005,1,116.48170282131952
114,2005,1,32.21108678130756
826,2005,1,56.150964727277874
221,2005,1,31.142018490020565
132,2005,1,35.59503041534758
190,2005,1,38.1609969007137
677,2005,1,72.51670169611849
1289,2005,1,24.50997213083001
920,2005,1,46.75528250498461
1183,2005,1,16.671718797305996
191,2005,1,50.4455259805272
946,2005,1,67.00049564642704
1030,2005,1,59.332503044873384
982,2005,1,72.19059794168979
476,2005,1,136.71943620601033
152,2005,1,41.76633348359387
32,2005,1,52.40512466796508
684,2005,1,46.80578518152272
587,2005,1,45.96434840966369
167,2005,1,38.406457161012966
1278,2005,1,141.75218438045945
473,2005,1,51.45551782230406
347,2005,1,49.95664763179255
880,2005,1,54.48958325433652
819,2005,1,62.01654497750552
547,2005,1,40.95513219811293
514,2005,1,51.35520309942756
408,2005,1,49.4561858947163
417,2005,1,35.61863857436708
169,2005,1,35.90568628323815
515,2005,1,49.12770255041289
489,2005,1,50.00395279736951
383,2005,1,46.0055723291604
554,2005,1,64.1981637473906
964,2005,1,62.95863827908475
1017,2005,1,37.28790066282177
1358,2005,1,51.281556173047086
732,2005,1,58.952055988436605
420,2005,1,39.44942006193254
786,2005,1,31.381415646324175
905,2005,1,71.5044696796941
938,2005,1,14.019426817411984
512,2005,1,52.1701947015312
31,2005,1,57.84179640571992
492,2005,1,53.51005070801575
187,2005,1,37.991434396911856
279,2005,1,32.92077382520945
1330,2005,1,12.758605324166936
1070,2005,1,10.941729445274984
1044,2005,1,57.910058461473824
1131,2005,1,90.77613986736908
1156,2005,1,66.83497011336696
562,2005,1,46.466081910679485
227,2005,1,39.13929549682951
271,2005,1,67.05359489552735
675,2005,1,84.19283892104815
