hex_id,year,month,total_rainfall_mm
120,2014,1,227.73653570617552
319,2014,1,129.2138357201854
565,2014,1,145.62873794777968
577,2014,1,98.66609885373252
626,2014,1,130.51649608619212
1144,2014,1,185.7149834534389
1105,2014,1,108.11070949799708
1045,2014,1,99.54258414645788
796,2014,1,104.21319852562132
1227,2014,1,150.92242486231672
640,2014,1,117.10747097463532
847,2014,1,76.33474500076687
1276,2014,1,132.12279451637716
358,2014,1,125.84915945881428
1119,2014,1,91.72776531716632
1171,2014,1,181.37931144307527
742,2014,1,45.56247229850319
1157,2014,1,91.97923871613456
1013,2014,1,110.27357964032522
415,2014,1,157.43875000130933
1122,2014,1,96.54948739687204
762,2014,1,72.70610616522772
58,2014,1,155.9713990569316
908,2014,1,85.55235442830242
774,2014,1,105.9595580117364
1363,2014,1,119.44525183019252
735,2014,1,75.18728254308427
214,2014,1,124.58698476630374
354,2014,1,150.68110262045127
1343,2014,1,119.81616354211306
609,2014,1,68.74822242275134
118,2014,1,216.6738719603549
868,2014,1,77.84392230940483
743,2014,1,55.373043672315944
488,2014,1,78.6488951984429
665,2014,1,97.88768507920364
1197,2014,1,78.13648904278405
168,2014,1,128.4834396344468
345,2014,1,101.89715644491112
1273,2014,1,193.2893424754542
1052,2014,1,128.91319470367606
624,2014,1,183.86781110869563
777,2014,1,73.44903632332012
550,2014,1,148.32643825698696
1201,2014,1,140.78601532930946
270,2014,1,113.78124843222484
327,2014,1,109.5744526621784
919,2014,1,194.55232291552252
898,2014,1,133.48516694531753
790,2014,1,51.20571702718735
965,2014,1,98.25711732621392
1047,2014,1,96.47803208142966
1143,2014,1,102.070802759311
871,2014,1,80.2866534064694
1242,2014,1,155.64526790172255
1234,2014,1,75.40138693948187
225,2014,1,134.59665214137615
127,2014,1,170.22022312847554
1043,2014,1,97.46724129625888
734,2014,1,69.94372804471287
758,2014,1,70.20994407186028
244,2014,1,132.8104294878947
1192,2014,1,116.68844636522928
498,2014,1,157.85520516466516
1015,2014,1,151.65119024680612
816,2014,1,118.95790268881844
568,2014,1,139.4352004595312
542,2014,1,162.84134984016418
934,2014,1,90.38727596510644
1176,2014,1,91.45022797822588
746,2014,1,142.37140452721255
939,2014,1,174.40792958709554
1334,2014,1,185.08219561795784
1316,2014,1,229.15916499280775
231,2014,1,136.90487034862906
833,2014,1,71.7088129315665
360,2014,1,129.07128794993838
503,2014,1,136.66871443587343
212,2014,1,138.9145540378885
628,2014,1,77.72530950464022
295,2014,1,125.82389714170974
1241,2014,1,156.36967058974383
296,2014,1,127.77152392468427
1127,2014,1,182.4996332239113
115,2014,1,119.27684493462937
129,2014,1,136.81838486938258
842,2014,1,83.75129086091373
1071,2014,1,147.998248119281
427,2014,1,94.00698000698893
502,2014,1,135.09352432233155
128,2014,1,142.23519016655948
1261,2014,1,161.1076098419517
713,2014,1,89.36233592195504
312,2014,1,183.27146420934977
744,2014,1,92.49068790541683
70,2014,1,155.3041322655068
1035,2014,1,182.4057361980642
809,2014,1,70.36354039253966
895,2014,1,71.73141757556226
194,2014,1,140.10320473293876
914,2014,1,87.24552240548167
783,2014,1,74.85894503904598
252,2014,1,118.50634380595474
1150,2014,1,173.69755223091954
1006,2014,1,89.87128654496557
247,2014,1,99.52516878662296
66,2014,1,109.63017501382986
1191,2014,1,144.6656875516793
1356,2014,1,113.52243084509624
265,2014,1,98.63012500693404
133,2014,1,121.56111643489004
1114,2014,1,165.36102052258505
308,2014,1,96.8634134146751
1335,2014,1,164.91462216673384
1306,2014,1,84.33489229270928
658,2014,1,66.60732667450044
1021,2014,1,115.8044828174519
49,2014,1,135.75223210280652
697,2014,1,160.3285359529443
243,2014,1,130.15429263716905
580,2014,1,72.90966438909918
426,2014,1,88.96142896186132
1104,2014,1,100.62449977191784
603,2014,1,85.35710403239229
606,2014,1,73.16190456107081
68,2014,1,158.29202488504407
963,2014,1,114.42010114555586
584,2014,1,69.26349142058832
1107,2014,1,160.04325996311394
787,2014,1,71.8190464659627
1126,2014,1,162.77718218797853
1352,2014,1,102.53176640547392
373,2014,1,162.04742301113313
100,2014,1,110.68403235944608
255,2014,1,189.6911614292215
45,2014,1,154.2256705555137
551,2014,1,142.76160994707112
674,2014,1,145.59433346709062
929,2014,1,80.71287677631743
1202,2014,1,160.61314708997193
398,2014,1,125.27777779180714
709,2014,1,71.85680878592458
56,2014,1,157.1114957332611
318,2014,1,132.09197905975543
39,2014,1,158.32313735772178
65,2014,1,138.09943233165396
357,2014,1,127.05332444410192
589,2014,1,125.98554303334777
434,2014,1,148.40226128657218
20,2014,1,190.25327164715884
453,2014,1,103.01429395856948
266,2014,1,95.0248504757292
372,2014,1,146.46124839782715
1308,2014,1,223.25864434242249
1097,2014,1,131.55317088619043
909,2014,1,79.70176681712933
1103,2014,1,103.74661890389068
15,2014,1,181.68826679475197
1117,2014,1,107.13549188711931
866,2014,1,86.44559817524724
1247,2014,1,129.9841987458958
217,2014,1,190.04044711390583
213,2014,1,138.16844151301626
1213,2014,1,88.54085573792398
1024,2014,1,100.68792406152272
704,2014,1,72.265817325256
1151,2014,1,183.07286610123745
111,2014,1,142.377920250765
1288,2014,1,171.76849391674168
769,2014,1,95.02737520940512
741,2014,1,83.32047611474991
814,2014,1,81.98553445099446
142,2014,1,164.73583672096976
1300,2014,1,109.78044568974788
1333,2014,1,155.43390810489657
1158,2014,1,94.52215772792786
8,2014,1,231.39363226805563
1178,2014,1,81.46389643159443
643,2014,1,115.07644471096296
1345,2014,1,170.67396635666933
645,2014,1,157.7657325949275
671,2014,1,161.94708906401286
53,2014,1,151.5251304696146
662,2014,1,79.55056857131787
277,2014,1,140.34517412508734
483,2014,1,135.89979607896896
696,2014,1,158.77173450293267
442,2014,1,135.5801907128619
689,2014,1,97.8043815600728
575,2014,1,154.4361627434523
1059,2014,1,121.9630854935024
556,2014,1,72.82093198564449
716,2014,1,97.02180325984956
1195,2014,1,85.7406267097287
887,2014,1,86.12685256803888
195,2014,1,161.57103054416913
419,2014,1,125.18794242566403
548,2014,1,139.60174368451587
63,2014,1,158.62187263484512
1153,2014,1,162.9603257934705
618,2014,1,115.50642130847916
921,2014,1,107.46402222305224
82,2014,1,296.6307073013163
1,2014,1,192.876153060699
948,2014,1,83.0974924938344
765,2014,1,84.74789589130076
913,2014,1,80.42143591356142
451,2014,1,85.48303227612953
511,2014,1,77.68078889413096
1341,2014,1,191.4465335625657
17,2014,1,183.8598617789885
40,2014,1,191.8250964505067
418,2014,1,125.6369984705195
840,2014,1,93.85313167810872
6,2014,1,205.1678329182218
756,2014,1,74.19126304494192
458,2014,1,120.06860555671648
1205,2014,1,174.60818399706932
1174,2014,1,101.6443730669895
630,2014,1,74.72220279819493
730,2014,1,78.55313585934431
241,2014,1,134.69457889358662
495,2014,1,93.18863258112424
772,2014,1,148.02820663627972
1245,2014,1,163.8454331439437
385,2014,1,94.05344359285957
976,2014,1,180.39751135279764
1252,2014,1,78.55300513613128
61,2014,1,157.1114957332611
387,2014,1,100.99628515711458
984,2014,1,97.04045395881585
297,2014,1,129.15924292579794
5,2014,1,211.93589930542507
1349,2014,1,158.86553320564792
663,2014,1,99.9569410393824
599,2014,1,171.41643475695608
751,2014,1,79.14021952501764
747,2014,1,158.77117530652004
307,2014,1,118.92524325653406
1361,2014,1,90.62898352007952
637,2014,1,77.75949012632285
985,2014,1,95.5594097702522
1269,2014,1,82.29413255056433
1340,2014,1,154.16805128394947
1049,2014,1,109.77340196934809
1312,2014,1,78.70479260807944
445,2014,1,84.77858622352872
1018,2014,1,121.93327492928547
1063,2014,1,101.49885834463144
882,2014,1,103.89777901983744
581,2014,1,71.27632502249524
991,2014,1,102.5394668064117
443,2014,1,109.5249956673112
311,2014,1,188.4211001240572
1094,2014,1,146.1467040515823
1031,2014,1,92.4292653799057
35,2014,1,193.33330567698977
46,2014,1,169.69887240126178
246,2014,1,116.35029237062922
773,2014,1,130.7299833394974
593,2014,1,107.320970613061
196,2014,1,248.6933053523098
114,2014,1,125.25215630149044
826,2014,1,78.48901503320332
221,2014,1,143.7259380829238
132,2014,1,123.98360487273476
190,2014,1,130.76810272585217
677,2014,1,69.7603343803958
1289,2014,1,127.1353173680304
920,2014,1,141.77334212686787
1183,2014,1,161.01231447504617
191,2014,1,141.4875616393702
946,2014,1,102.019038156936
1030,2014,1,106.88761760964044
982,2014,1,108.84215109181778
476,2014,1,148.1935415361823
152,2014,1,125.37826146354264
32,2014,1,197.98769680024083
684,2014,1,75.64696612163497
587,2014,1,85.73464286399081
167,2014,1,135.71985018798972
1278,2014,1,166.01691287227345
473,2014,1,85.85617478080617
347,2014,1,114.73585659054072
880,2014,1,111.9692418371769
819,2014,1,89.13837097889159
547,2014,1,141.98277542683996
514,2014,1,71.98995927307801
408,2014,1,100.58836052913328
417,2014,1,127.1431850460737
169,2014,1,123.40824440269829
515,2014,1,81.2908354210956
489,2014,1,78.51204077851993
383,2014,1,91.83088983174734
554,2014,1,75.486469249831
964,2014,1,104.67716376802038
1017,2014,1,143.02314444703416
1358,2014,1,114.93301019417872
732,2014,1,66.71019663834616
420,2014,1,128.64203856635802
786,2014,1,69.93381962455128
905,2014,1,93.64867174337743
938,2014,1,208.1726815427226
512,2014,1,81.06885158987495
31,2014,1,190.06793308406725
492,2014,1,75.95198829248598
187,2014,1,127.59621790087638
279,2014,1,132.6414858886709
1330,2014,1,250.040447354533
1070,2014,1,136.86157416914767
1044,2014,1,99.36437880788614
1131,2014,1,166.43749613562886
1156,2014,1,94.38684056739812
562,2014,1,84.65722110882051
227,2014,1,111.9157277614476
271,2014,1,103.7285242969804
675,2014,1,107.9513811834552
1076,2014,1,132.54990048667574
694,2014,1,135.2191897507497
264,2014,1,120.79243761165765
250,2014,1,135.06009753499686
518,2014,1,128.32554144683465
586,2014,1,81.46648691939004
1315,2014,1,85.18513373440676
291,2014,1,91.0329522418348
146,2014,1,169.72093617905946
263,2014,1,132.34306055535686
351,2014,1,142.61683821678162
334,2014,1,129.83745670565165
76,2014,1,149.22877475042228
951,2014,1,81.36797147959686
1000,2014,1,101.77723069061048
322,2014,1,93.08616469254706
1236,2014,1,88.57837832226721
1186,2014,1,187.15707194510037
944,2014,1,107.1858141162118
687,2014,1,83.26992641272274
177,2014,1,194.53142264775323
89,2014,1,116.91033104788272
126,2014,1,187.77572478549095
248,2014,1,99.49561071200011
1074,2014,1,147.58185518379855
1238,2014,1,187.37107392698823
202,2014,1,137.98187204341357
752,2014,1,70.0754780566664
808,2014,1,70.33489673053762
1296,2014,1,83.20774414134955
956,2014,1,90.404286836793
865,2014,1,85.31067656875751
402,2014,1,110.30926726826856
1328,2014,1,66.56770884429775
416,2014,1,123.61815332851246
975,2014,1,112.83065392079456
1138,2014,1,91.2443783453012
254,2014,1,228.54693194535113
728,2014,1,67.20169602626748
1297,2014,1,223.52128383848483
685,2014,1,73.10602633767053
1121,2014,1,102.32525127778749
748,2014,1,158.76354167538105
145,2014,1,155.47393935820284
80,2014,1,106.9975760913609
1164,2014,1,174.07368798966144
92,2014,1,273.3102869566118
993,2014,1,113.94284589852415
491,2014,1,82.25264531360534
1263,2014,1,132.2039342939065
166,2014,1,149.92008525564574
927,2014,1,98.21382119321616
405,2014,1,89.64601213681732
901,2014,1,114.35567574843829
827,2014,1,79.81423309893636
544,2014,1,155.292351878979
355,2014,1,116.68476658010108
967,2014,1,89.05124173134699
1244,2014,1,157.1266898896137
881,2014,1,97.72786133847433
801,2014,1,81.49704907363412
1187,2014,1,189.70885808920607
1067,2014,1,108.90137676666136
13,2014,1,202.4975807443685
719,2014,1,80.01246961796248
117,2014,1,173.9961337536608
784,2014,1,74.9460692591277
846,2014,1,82.47060731014554
724,2014,1,169.8878761326327
30,2014,1,211.1581720567687
1280,2014,1,118.42042802979604
42,2014,1,191.73281642821215
469,2014,1,85.66432771435876
972,2014,1,98.87872348794036
1166,2014,1,173.09492478212584
1357,2014,1,106.56812284455938
1190,2014,1,174.90851394432366
889,2014,1,80.6469360568159
570,2014,1,143.95315866965572
634,2014,1,69.4059917502741
644,2014,1,182.11883952464564
86,2014,1,141.07735174511907
161,2014,1,161.31341042958047
682,2014,1,64.81701968462114
770,2014,1,113.52866384671634
477,2014,1,154.73878178789985
1133,2014,1,176.95588555611835
623,2014,1,171.7175513444343
1154,2014,1,123.75759892547156
712,2014,1,75.61569688625949
891,2014,1,81.77451750296574
430,2014,1,87.79371714416669
884,2014,1,94.23324991147328
1079,2014,1,103.83580369292596
973,2014,1,96.0274112877534
269,2014,1,126.70252151173231
912,2014,1,80.05872063847421
158,2014,1,204.7897382502264
876,2014,1,73.9210986720162
463,2014,1,137.61438227507145
631,2014,1,72.817057165054493
81,2014,1,146.88987054943928
1317,2014,1,224.10773417212263
1145,2014,1,158.30028890755412
1355,2014,1,141.6702463928277
1033,2014,1,119.11142604384084
147,2014,1,147.1070637937692
1034,2014,1,135.71797143176445
1111,2014,1,168.88269466018346
1139,2014,1,98.15909658615608
1106,2014,1,110.93522320100897
287,2014,1,109.82974911828664
602,2014,1,106.029917740968
377,2014,1,119.9886025401249
999,2014,1,101.89833523828332
119,2014,1,202.836727423111
496,2014,1,110.03365824707708
1125,2014,1,208.5093649355369
1284,2014,1,80.17230530193652
782,2014,1,71.96918841001936
57,2014,1,159.70055836107866
655,2014,1,74.83061345351068
352,2014,1,163.80605192268246
1249,2014,1,116.6366507680238
1180,2014,1,87.30833797531048
1058,2014,1,128.2673455922117
962,2014,1,103.7846724126431
1042,2014,1,95.6362898104432
567,2014,1,92.1914161608384
911,2014,1,78.96404239275691
328,2014,1,89.53711500206755
1167,2014,1,180.89683847899457
284,2014,1,103.49109749381536
1259,2014,1,141.7354332234749
226,2014,1,134.6977851075509
141,2014,1,172.42544755111186
1360,2014,1,105.13017581326844
107,2014,1,190.04409682687597
1344,2014,1,125.62614679336548
961,2014,1,99.49465003915076
1162,2014,1,223.96121676543763
615,2014,1,123.20130378632764
521,2014,1,161.4229839820718
530,2014,1,83.35225675798625
12,2014,1,202.28051130876105
1036,2014,1,149.7429551336517
1275,2014,1,123.6424137303744
1267,2014,1,91.57573513734911
444,2014,1,86.95928688409275
1083,2014,1,105.76927977494472
528,2014,1,124.86461246000256
365,2014,1,99.31953637245856
585,2014,1,77.67559361885566
165,2014,1,148.64782484073933
1172,2014,1,160.14443955042665
59,2014,1,132.61445211729867
367,2014,1,109.76174618937624
552,2014,1,109.76691369393966
729,2014,1,69.3116292022228
186,2014,1,139.8250142042602
834,2014,1,84.89874023411811
998,2014,1,122.7385151900338
831,2014,1,72.37877149832657
1095,2014,1,136.84454566167742
425,2014,1,87.70006563902164
954,2014,1,90.25568330966448
1028,2014,1,97.31714884017214
715,2014,1,85.56523630361923
294,2014,1,137.45299530998838
739,2014,1,83.26625413689116
1228,2014,1,139.69140645814286
