hex_id,year,month,total_rainfall_mm
120,2004,1,189.78028509667925
319,2004,1,141.38463341177945
565,2004,1,140.0620862218536
577,2004,1,197.44796775170389
626,2004,1,222.0221381158948
1144,2004,1,36.333342174179435
1105,2004,1,149.1588525955997
1045,2004,1,177.35975188990125
796,2004,1,149.66949574851077
1227,2004,1,236.12659384423765
640,2004,1,114.2389936313683
847,2004,1,147.7218124555827
1276,2004,1,254.15864485266425
358,2004,1,145.6379091773857
1119,2004,1,175.53568814437168
1171,2004,1,313.2990617187441
742,2004,1,63.38213357588363
1157,2004,1,179.85029673666648
1013,2004,1,44.80741514357724
415,2004,1,161.93546038125152
1122,2004,1,160.9808346065223
762,2004,1,108.09883372876122
58,2004,1,120.90042109858273
908,2004,1,176.9716538379576
774,2004,1,167.13608796102255
1363,2004,1,49.200681196413115
735,2004,1,107.3340749458676
214,2004,1,136.388756456636
354,2004,1,146.11398011738854
1343,2004,1,54.63994962820935
609,2004,1,107.96257976227383
118,2004,1,136.3906473386112
868,2004,1,146.53569401853167
743,2004,1,76.44564740346296
488,2004,1,130.09268345396114
665,2004,1,103.57730177406644
1197,2004,1,133.80988055968623
168,2004,1,133.5066512666407
345,2004,1,131.7338000646613
1273,2004,1,83.33311290838454
1052,2004,1,38.25212182987011
624,2004,1,244.0085861675145
777,2004,1,152.24960531312465
550,2004,1,204.01186596964337
1201,2004,1,54.38529291136603
270,2004,1,158.7852522160672
327,2004,1,137.7040703455802
919,2004,1,91.11412951485532
898,2004,1,64.48195420873961
790,2004,1,64.81388211250305
965,2004,1,178.24259596619103
1047,2004,1,159.06221026786818
1143,2004,1,142.96618290121756
871,2004,1,122.0644959019201
1242,2004,1,222.41734396450917
1234,2004,1,152.62690068637878
225,2004,1,122.27891953616884
127,2004,1,128.33073776079075
1043,2004,1,167.27899577594
734,2004,1,110.21894394077106
758,2004,1,118.23487786088876
244,2004,1,126.95793997431107
1192,2004,1,232.8875718397958
498,2004,1,203.14870134398944
1015,2004,1,50.82493268019757
816,2004,1,133.09857246983307
568,2004,1,179.17793014634807
542,2004,1,138.19941878318787
934,2004,1,133.56794757393237
1176,2004,1,175.75261417506073
746,2004,1,162.34013725937754
939,2004,1,95.31211058223276
1334,2004,1,74.27683909398682
1316,2004,1,48.47550014082011
231,2004,1,146.31274339737445
833,2004,1,106.80806794253164
360,2004,1,153.3203996953785
503,2004,1,146.78259645352853
212,2004,1,158.58775056077607
628,2004,1,172.5022573035556
295,2004,1,128.51350799782367
1241,2004,1,159.5843529408492
296,2004,1,124.19791216596126
1127,2004,1,55.79790207609665
115,2004,1,126.87383893050075
129,2004,1,125.97003334146228
842,2004,1,144.87567545063868
1071,2004,1,47.31074647143599
427,2004,1,136.18289857542905
502,2004,1,135.55995947036473
128,2004,1,124.17601159131956
1261,2004,1,322.19199049678963
713,2004,1,111.2370297368942
312,2004,1,173.40258344943615
744,2004,1,123.73160868090608
70,2004,1,118.89623064086967
1035,2004,1,56.3176599257287
809,2004,1,109.13804081087524
895,2004,1,129.29079522950704
194,2004,1,130.7462318714547
914,2004,1,125.93552282916916
783,2004,1,118.27533977076592
252,2004,1,166.0948567777451
1150,2004,1,210.0184094451588
1006,2004,1,169.6000754696691
247,2004,1,128.6308296491604
66,2004,1,140.80250393703346
1191,2004,1,270.500906096402
1356,2004,1,67.24808197978699
265,2004,1,129.4367671920716
133,2004,1,145.27438551620972
1114,2004,1,234.11015590776785
308,2004,1,145.0997584658124
1335,2004,1,72.14412355274258
1306,2004,1,155.96011268457218
658,2004,1,108.92617577841068
1021,2004,1,164.97877358164988
49,2004,1,160.6364908618481
697,2004,1,188.8447919495944
243,2004,1,124.0305192980971
580,2004,1,137.33867909414062
426,2004,1,128.0826826605119
1104,2004,1,159.8835897565819
603,2004,1,176.04046864872925
606,2004,1,137.35899083903809
68,2004,1,138.29892726999864
963,2004,1,161.79527008982524
584,2004,1,107.81759870280958
1107,2004,1,36.32408716959427
787,2004,1,109.64680021729596
1126,2004,1,36.34761911561933
1352,2004,1,47.405597682802025
373,2004,1,163.50371331961668
100,2004,1,136.66321067183748
255,2004,1,193.77591323887577
45,2004,1,166.9443754307583
551,2004,1,227.9415810169454
674,2004,1,219.63394103151475
929,2004,1,157.0138820496538
1202,2004,1,84.9719878965467
398,2004,1,142.9680937321245
